Date,MPU-BBD-AWN,MPU-BBD-10
1993-04-01T00:00:00Z,55.47373622112871,62.922786
1993-05-01T00:00:00Z,105.57290766122864,92.11512
1993-06-01T00:00:00Z,137.56091972124992,111.2186
1993-07-01T00:00:00Z,132.88900617097954,107.52822
1993-08-01T00:00:00Z,145.95873079240062,100.05784
1993-09-01T00:00:00Z,40.26895825449243,61.656857
1993-10-01T00:00:00Z,56.890540776186086,37.54725
1993-11-01T00:00:00Z,57.20334820493421,71.214222
1993-12-01T00:00:00Z,38.656475531528955,44.700871
1994-01-01T00:00:00Z,63.959911059586126,60.019941
1994-02-01T00:00:00Z,65.79154811925308,83.718692
1994-03-01T00:00:00Z,104.58888327483436,109.36432
1994-04-01T00:00:00Z,159.86950063783183,124.04817
1994-05-01T00:00:00Z,160.76775767724556,110.73146
1994-06-01T00:00:00Z,69.77451122841875,94.154653
1994-07-01T00:00:00Z,73.57048406420034,86.616039
1994-08-01T00:00:00Z,100.50663926691313,100.30381
1994-09-01T00:00:00Z,51.971550664100214,53.72977
1994-10-01T00:00:00Z,61.6265346709493,55.11066
1994-11-01T00:00:00Z,126.36850167421746,98.122512
1994-12-01T00:00:00Z,86.43605695498385,102.08365
1995-01-01T00:00:00Z,185.1980705480424,160.40919
1995-02-01T00:00:00Z,166.74132037895808,131.98748
1995-03-01T00:00:00Z,96.29856450878347,82.215363
1995-04-01T00:00:00Z,49.73308923025985,56.820328
1995-05-01T00:00:00Z,39.371442832303714,46.800031
1995-06-01T00:00:00Z,120.16327847104172,72.979936
1995-07-01T00:00:00Z,88.64650384032439,58.593104
1995-08-01T00:00:00Z,35.921198791209186,32.566221
1995-09-01T00:00:00Z,32.48447844267121,71.271865
1995-10-01T00:00:00Z,42.06806602581002,88.836607
1995-11-01T00:00:00Z,93.9392426253172,89.283
1995-12-01T00:00:00Z,176.51570213896582,94.985726
1996-01-01T00:00:00Z,138.47096025380472,92.353054
1996-02-01T00:00:00Z,57.522703726971564,70.894433
1996-03-01T00:00:00Z,68.22388145847961,38.388674
1996-04-01T00:00:00Z,29.41227211331113,35.090385
1996-05-01T00:00:00Z,57.68786294574313,47.967586
1996-06-01T00:00:00Z,71.41474328293693,79.710992
1996-07-01T00:00:00Z,92.13380975751814,87.964886
1996-08-01T00:00:00Z,42.34075808668137,73.97522
1996-09-01T00:00:00Z,68.95224722696497,68.286417
1996-10-01T00:00:00Z,45.356486609691075,42.187799
1996-11-01T00:00:00Z,31.4627741239445,43.549981
1996-12-01T00:00:00Z,60.654919130632784,52.174165
1997-01-01T00:00:00Z,53.13118400884018,68.269715
1997-02-01T00:00:00Z,19.423842951669506,53.251813
1997-03-01T00:00:00Z,60.959100637169264,73.024451
1997-04-01T00:00:00Z,65.53338005045384,87.755525
1997-05-01T00:00:00Z,75.03735613587692,64.97043
1997-06-01T00:00:00Z,54.07790850846296,61.73491
1997-07-01T00:00:00Z,24.046708559288636,49.936191
1997-08-01T00:00:00Z,75.88222823841478,53.674312
1997-09-01T00:00:00Z,16.5745098674803,44.847681
1997-10-01T00:00:00Z,80.4511045213234,106.40425
1997-11-01T00:00:00Z,53.721401188091434,78.194391
1997-12-01T00:00:00Z,59.10262711802081,112.6393
1998-01-01T00:00:00Z,120.80201184079752,113.18516
1998-02-01T00:00:00Z,137.38720517691348,129.44043
1998-03-01T00:00:00Z,54.35452969337791,47.814202
1998-04-01T00:00:00Z,56.65689445643315,71.522703
