Date,RU-JLN-h1,RU-JLN-h3,RU-JLN-h12
1966-05-01T00:00:00Z,0.673689946978722,0.775878738657876,0.878887847043965
1966-06-01T00:00:00Z,0.660079321594941,0.767985583165682,0.876558894966398
1966-07-01T00:00:00Z,0.653597000155024,0.76159051090821706,0.873034923280537
1966-08-01T00:00:00Z,0.654237052995992,0.759511944719338,0.870971886499805
1966-09-01T00:00:00Z,0.661827888421975,0.763565719774388,0.87107501374993
1966-10-01T00:00:00Z,0.668783476591287,0.766748259763144,0.871726380792605
1966-11-01T00:00:00Z,0.677439725836817,0.772609090563298,0.874196645950623
1966-12-01T00:00:00Z,0.674696502480436,0.772348520622838,0.87584912640237
1967-01-01T00:00:00Z,0.684999568297445,0.780548741896727,0.879893934683627
1967-02-01T00:00:00Z,0.695625649436046,0.786207341053112,0.882221892072892
1967-03-01T00:00:00Z,0.686525148765653,0.778939998710739,0.879042860259775
1967-04-01T00:00:00Z,0.690719473583771,0.780101260973229,0.877514857792036
1967-05-01T00:00:00Z,0.688659625059871,0.779749059879187,0.877545132134409
1967-06-01T00:00:00Z,0.684606642610131,0.782743956915829,0.880976206114144
1967-07-01T00:00:00Z,0.694239443288379,0.792459012072713,0.886340806110105
1967-08-01T00:00:00Z,0.71928370723169,0.81131070389543,0.894852777156942
1967-09-01T00:00:00Z,0.716755425280259,0.81281163340297,0.89740193393004
1967-10-01T00:00:00Z,0.721137003417465,0.816613634223003,0.899978149778862
1967-11-01T00:00:00Z,0.743528510033893,0.83395318051888,0.907746125017802
1967-12-01T00:00:00Z,0.741354722077386,0.834701201665576,0.908315777016321
1968-01-01T00:00:00Z,0.759847821292876,0.850661710870091,0.913930280515029
1968-02-01T00:00:00Z,0.737108228737897,0.834923274659516,0.907198691475594
1968-03-01T00:00:00Z,0.711450197819744,0.812738848887963,0.897049409618858
1968-04-01T00:00:00Z,0.710658038364287,0.807231461947402,0.891490367014765
1968-05-01T00:00:00Z,0.703637192401899,0.799191241519013,0.887011049889072
1968-06-01T00:00:00Z,0.688758970656529,0.790725897134737,0.884389673005125
1968-07-01T00:00:00Z,0.678517961452446,0.781426607440174,0.880459829102824
1968-08-01T00:00:00Z,0.676494205856969,0.778339467036237,0.878480987058193
1968-09-01T00:00:00Z,0.668352350127051,0.773243487183287,0.876532244616404
1968-10-01T00:00:00Z,0.67491035313984,0.774805043346408,0.876015347968721
1968-11-01T00:00:00Z,0.675517508931419,0.774150016817423,0.875578264142508
1968-12-01T00:00:00Z,0.657400576714905,0.76349491829793,0.872047184568014
1969-01-01T00:00:00Z,0.650438664379459,0.758516475309863,0.869563232976775
1969-02-01T00:00:00Z,0.654206954230457,0.760634714762937,0.869673702012202
1969-03-01T00:00:00Z,0.652833995312568,0.759869680373378,0.869789364693842
1969-04-01T00:00:00Z,0.661590701394459,0.764835912046157,0.872504675285757
1969-05-01T00:00:00Z,0.665884127386999,0.768227762813877,0.874818761117799
1969-06-01T00:00:00Z,0.668841568669845,0.773347972801016,0.879482044575875
1969-07-01T00:00:00Z,0.673807347559804,0.77847096225745,0.88182536269157
1969-08-01T00:00:00Z,0.6750405196327,0.779044295744909,0.883934025857168
1969-09-01T00:00:00Z,0.682804728893329,0.783806509476505,0.887960060643575
1969-10-01T00:00:00Z,0.685236248844624,0.786344805213651,0.890041004774743
1969-11-01T00:00:00Z,0.70881483670542,0.80110582400878,0.895813956460869
1969-12-01T00:00:00Z,0.707775653066132,0.80427061449821,0.900978573549961
1970-01-01T00:00:00Z,0.736273650611975,0.824525721747157,0.910293491716291
1970-02-01T00:00:00Z,0.712336599774086,0.814084800380928,0.907220103921459
1970-03-01T00:00:00Z,0.711489734386478,0.814689612860694,0.906549044363743
1970-04-01T00:00:00Z,0.724867350955414,0.824223900421394,0.90796684208579
1970-05-01T00:00:00Z,0.723230284112124,0.827404727830531,0.910279070221908
1970-06-01T00:00:00Z,0.716892340549568,0.8229792718876,0.909092580607917
1970-07-01T00:00:00Z,0.719575338505041,0.827360976829646,0.912636018637286
1970-08-01T00:00:00Z,0.741481459208983,0.841876780406522,0.917308751899505
1970-09-01T00:00:00Z,0.775036312395462,0.863994041658264,0.924284375436057
1970-10-01T00:00:00Z,0.827497003833435,0.90086749063514,0.936571125903975
1970-11-01T00:00:00Z,0.821318917340848,0.900348953141322,0.938219877906059
1970-12-01T00:00:00Z,0.855830884552665,0.922073724217171,0.945705877008039
1971-01-01T00:00:00Z,0.789760487041789,0.876989864706255,0.92842304406956
1971-02-01T00:00:00Z,0.728669826462553,0.835169904054805,0.914203997425229
1971-03-01T00:00:00Z,0.689618811639571,0.804763840750999,0.902908217576915
1971-04-01T00:00:00Z,0.674471688310323,0.791793503149427,0.897513507376985
1971-05-01T00:00:00Z,0.67429673980089,0.786745620845057,0.892143058123009
1971-06-01T00:00:00Z,0.685477856272181,0.787766606729546,0.888034299311224
1971-07-01T00:00:00Z,0.692447881441739,0.787317397242409,0.884889287943207
1971-08-01T00:00:00Z,0.685276602085523,0.780674398643122,0.882318820932662
1971-09-01T00:00:00Z,0.680417979066107,0.77937368724889,0.883142205933823
1971-10-01T00:00:00Z,0.66552451419547,0.770694691652847,0.879557621587191
1971-11-01T00:00:00Z,0.661434208063336,0.770454296828768,0.87985111542496
1971-12-01T00:00:00Z,0.676391624864883,0.781582797466076,0.883842262776635
1972-01-01T00:00:00Z,0.690104691489861,0.789478113762882,0.887371878883169
1972-02-01T00:00:00Z,0.658920324814969,0.769990505905778,0.881732602650397
1972-03-01T00:00:00Z,0.640610581222226,0.7569421691156,0.877741756626897
1972-04-01T00:00:00Z,0.635470420484052,0.750813865638074,0.874984920052518
1972-05-01T00:00:00Z,0.637274249486409,0.754599632803533,0.876877422264996
1972-06-01T00:00:00Z,0.647316620283094,0.765251280071612,0.882189098171174
1972-07-01T00:00:00Z,0.673054359777484,0.784930916188396,0.890319097734797
1972-08-01T00:00:00Z,0.68782753150115,0.797186107974665,0.896762828376472
1972-09-01T00:00:00Z,0.678990908569742,0.789369987595616,0.893840936662729
1972-10-01T00:00:00Z,0.690489826238336,0.794642564844376,0.894342323126722
1972-11-01T00:00:00Z,0.681684258283889,0.78915927244339,0.891738029163699
1972-12-01T00:00:00Z,0.676796950709866,0.787977902229818,0.892224658088876
1973-01-01T00:00:00Z,0.672165703487571,0.786028589294725,0.892230694501777
1973-02-01T00:00:00Z,0.672641903434333,0.788219278901344,0.894935287676097
1973-03-01T00:00:00Z,0.659678152530513,0.779760390773001,0.893956287495276
1973-04-01T00:00:00Z,0.653481267371097,0.77319258015232,0.892618932290035
1973-05-01T00:00:00Z,0.637789403771544,0.76346952692987,0.889841864570919
1973-06-01T00:00:00Z,0.641489102591918,0.768758295886917,0.891896074169566
1973-07-01T00:00:00Z,0.655138647545906,0.782644640896183,0.897624667680452
1973-08-01T00:00:00Z,0.672914856204973,0.796459859512681,0.903703859648166
1973-09-01T00:00:00Z,0.687477103812939,0.807421554789084,0.909100426574488
1973-10-01T00:00:00Z,0.709377784671539,0.819064141210546,0.914137732364302
1973-11-01T00:00:00Z,0.707651419968174,0.818066173833582,0.916329287875911
1973-12-01T00:00:00Z,0.718864793667141,0.823820048951625,0.919044499947102
1974-01-01T00:00:00Z,0.727917659617487,0.826150313705108,0.917696343146696
1974-02-01T00:00:00Z,0.712422973348797,0.818377435914698,0.917090383887144
1974-03-01T00:00:00Z,0.710967646807966,0.82139642169818206,0.920602025017141
1974-04-01T00:00:00Z,0.72732753560987,0.832933603570273,0.925407016891638
1974-05-01T00:00:00Z,0.716857367209651,0.835112867739559,0.930239491013784
1974-06-01T00:00:00Z,0.707873299775965,0.834602513506032,0.933729140890143
1974-07-01T00:00:00Z,0.720300362380025,0.844956189868178,0.938827506388115
1974-08-01T00:00:00Z,0.751185570551344,0.8666521575209,0.946754988810286
1974-09-01T00:00:00Z,0.775661522583935,0.890438232618735,0.959110109477878
1974-10-01T00:00:00Z,0.809646644574881,0.917231742792616,0.970136156950657
1974-11-01T00:00:00Z,0.884061026478601,0.970274640764557,0.987099611041056
1974-12-01T00:00:00Z,0.911124712578967,0.985945094780573,0.988798474300776
1975-01-01T00:00:00Z,0.856159996243479,0.947693676253765,0.97389498363729
1975-02-01T00:00:00Z,0.82718195851248,0.924223902477547,0.963742997063425
1975-03-01T00:00:00Z,0.80344441733856,0.906232286631608,0.956974708495774
1975-04-01T00:00:00Z,0.794023094380344,0.894568012073576,0.952736398726214
1975-05-01T00:00:00Z,0.780150419118286,0.877298879140195,0.942578764804248
1975-06-01T00:00:00Z,0.771737503823168,0.862882909028434,0.933514045866369
1975-07-01T00:00:00Z,0.770667751342022,0.856785433784925,0.928489953503423
1975-08-01T00:00:00Z,0.738763333740387,0.835337389377426,0.918678551958565
1975-09-01T00:00:00Z,0.708646655590935,0.812738040141128,0.909348380211879
1975-10-01T00:00:00Z,0.682471580279512,0.795148731884702,0.902942904352681
1975-11-01T00:00:00Z,0.668505041034981,0.78387729357824,0.8989802537045
1975-12-01T00:00:00Z,0.681542908340298,0.79029679888052,0.900181140107546
1976-01-01T00:00:00Z,0.692691412675826,0.795444996642468,0.899919870002502
1976-02-01T00:00:00Z,0.677510282015551,0.78239411656977,0.891948132166969
1976-03-01T00:00:00Z,0.663012911974297,0.771578157128841,0.886647347953463
1976-04-01T00:00:00Z,0.662330572468161,0.76963490038795,0.88386562545683
1976-05-01T00:00:00Z,0.661179957639841,0.769282094896451,0.883031869997607
1976-06-01T00:00:00Z,0.654698509611589,0.764847307024601,0.880622409846782
1976-07-01T00:00:00Z,0.645411976987709,0.757083151564207,0.877399936191626
1976-08-01T00:00:00Z,0.648543044100967,0.757665685128338,0.876458710330886
1976-09-01T00:00:00Z,0.658199574945933,0.764667539553873,0.879082161147748
1976-10-01T00:00:00Z,0.665515640106936,0.772022821922315,0.882027185095819
1976-11-01T00:00:00Z,0.683124688942751,0.781188830357095,0.884961335319105
1976-12-01T00:00:00Z,0.676834628172082,0.776929195456081,0.883997273513166
1977-01-01T00:00:00Z,0.686722465351548,0.781972313371591,0.885213208197245
1977-02-01T00:00:00Z,0.680257363238177,0.778041207349291,0.885325084941995
1977-03-01T00:00:00Z,0.665876670740365,0.767057680746103,0.881161027826166
1977-04-01T00:00:00Z,0.631038435518878,0.741332071030997,0.870185514714849
1977-05-01T00:00:00Z,0.616934598922246,0.728569395294405,0.863654254218645
1977-06-01T00:00:00Z,0.611882521830889,0.724064049088828,0.86088257104471
1977-07-01T00:00:00Z,0.60984703261822,0.721763693913659,0.860025311791756
1977-08-01T00:00:00Z,0.606179711779412,0.720131314390551,0.8607221794237
1977-09-01T00:00:00Z,0.616275536019927,0.727513730911629,0.864276501897361
1977-10-01T00:00:00Z,0.623564279246784,0.734412281185314,0.868605153028747
1977-11-01T00:00:00Z,0.639681679094905,0.747774153904154,0.875712166120865
1977-12-01T00:00:00Z,0.672374830704493,0.773251671751002,0.887812809007646
1978-01-01T00:00:00Z,0.724028088937663,0.809393864408706,0.903332708053954
1978-02-01T00:00:00Z,0.715467974542231,0.809859576141966,0.908344086863301
1978-03-01T00:00:00Z,0.72710299222030494,0.818834675088249,0.911941595819246
1978-04-01T00:00:00Z,0.709411767246255,0.80980575819917,0.910768617879884
1978-05-01T00:00:00Z,0.671062086040297,0.786242315979783,0.904044147767738
1978-06-01T00:00:00Z,0.651521259054363,0.772219292007237,0.899753778005681
1978-07-01T00:00:00Z,0.64578565031067,0.767667186361901,0.898082546907803
1978-08-01T00:00:00Z,0.628624694234674,0.755369300286713,0.894455894531685
1978-09-01T00:00:00Z,0.627766235167709,0.754009123940791,0.894529243391434
1978-10-01T00:00:00Z,0.627640063561346,0.757794378341573,0.898447195557003
1978-11-01T00:00:00Z,0.636377550756872,0.764803445812131,0.902340162671216
1978-12-01T00:00:00Z,0.645435380907104,0.772988810894508,0.907194361759662
1979-01-01T00:00:00Z,0.669649038842501,0.792414980970103,0.916316225797777
1979-02-01T00:00:00Z,0.683741413154659,0.804831534319667,0.921548412737678
1979-03-01T00:00:00Z,0.71759208550876,0.830284870594511,0.93265543407394
1979-04-01T00:00:00Z,0.7793382735514,0.865165391053108,0.944532327548882
1979-05-01T00:00:00Z,0.755892969275035,0.854110449058317,0.943624612761266
1979-06-01T00:00:00Z,0.721468362565286,0.832442293627731,0.936286298919671
1979-07-01T00:00:00Z,0.717417938022546,0.828340032828113,0.933853668257132
1979-08-01T00:00:00Z,0.726028731330648,0.833448586830507,0.935886951198902
1979-09-01T00:00:00Z,0.722603957329651,0.834623708718522,0.939830012607808
1979-10-01T00:00:00Z,0.712754808750396,0.834452013577091,0.944704738732149
1979-11-01T00:00:00Z,0.713238656420845,0.839301947982713,0.950605125750749
1979-12-01T00:00:00Z,0.717607044038595,0.848386086840285,0.957955313911872
1980-01-01T00:00:00Z,0.747934385943896,0.874629349059949,0.970034503477903
1980-02-01T00:00:00Z,0.781554758572469,0.905502334836055,0.986818350212011
1980-03-01T00:00:00Z,0.838661792081748,0.951392490754333,1.00872334352061
1980-04-01T00:00:00Z,0.898602796487701,1.00549674200906,1.03424752615475
1980-05-01T00:00:00Z,0.864532524233021,0.987420535795231,1.03043205905632
1980-06-01T00:00:00Z,0.823395753534446,0.957540833902868,1.01947330365159
1980-07-01T00:00:00Z,0.817559417129272,0.945430333776042,1.01207290775125
1980-08-01T00:00:00Z,0.81275609042004,0.93636410526079,1.00660710070907
1980-09-01T00:00:00Z,0.786861843630491,0.908214084693095,0.991392366801248
1980-10-01T00:00:00Z,0.765488643229802,0.885139795758181,0.978591820651572
1980-11-01T00:00:00Z,0.741726416232525,0.866002800429411,0.969865815531892
1980-12-01T00:00:00Z,0.733104070998102,0.859334133139081,0.966797630191791
1981-01-01T00:00:00Z,0.722723238568059,0.852810021208802,0.965606893916972
1981-02-01T00:00:00Z,0.704398230738551,0.836869172817191,0.957996161821487
1981-03-01T00:00:00Z,0.686593099889685,0.823744123626764,0.952925566179909
1981-04-01T00:00:00Z,0.688922163512807,0.824059782972938,0.952635624014588
1981-05-01T00:00:00Z,0.687725680454122,0.824649617585693,0.95403910214985
1981-06-01T00:00:00Z,0.693523582478247,0.831759822993621,0.958446077059248
1981-07-01T00:00:00Z,0.695207636854207,0.833212625833003,0.957621165827408
1981-08-01T00:00:00Z,0.69495256961502,0.835544537323847,0.958926149174243
1981-09-01T00:00:00Z,0.712900005557902,0.850557175207063,0.965250416988661
1981-10-01T00:00:00Z,0.717824789496553,0.859271884835422,0.970431173410447
1981-11-01T00:00:00Z,0.719408318898946,0.865141880272899,0.972578346802256
1981-12-01T00:00:00Z,0.738648965774489,0.875330139200227,0.971082962731487
1982-01-01T00:00:00Z,0.785439456705586,0.90418380064697,0.976460335772222
1982-02-01T00:00:00Z,0.796334553003902,0.911315155204354,0.976614664418679
1982-03-01T00:00:00Z,0.738015097192703,0.8746712816777,0.964720101447825
1982-04-01T00:00:00Z,0.708826852501691,0.845705572423489,0.950103673815728
1982-05-01T00:00:00Z,0.699002256483279,0.832099230647496,0.941653982883879
1982-06-01T00:00:00Z,0.689068437387009,0.822300887015699,0.936271678570187
1982-07-01T00:00:00Z,0.682888027922042,0.81633208731482,0.932664203184316
1982-08-01T00:00:00Z,0.670119918952055,0.80938919103583,0.930026933338853
1982-09-01T00:00:00Z,0.663956682591531,0.802264331491509,0.924731702703515
1982-10-01T00:00:00Z,0.667025896711607,0.80327796653249,0.924185118176112
1982-11-01T00:00:00Z,0.671934825419282,0.801665315353236,0.921182569273973
1982-12-01T00:00:00Z,0.698079893914659,0.814595793019556,0.921965239346906
1983-01-01T00:00:00Z,0.738544349150661,0.837673159654494,0.92738565717651
1983-02-01T00:00:00Z,0.717238730392383,0.823850183708978,0.921448009811721
1983-03-01T00:00:00Z,0.697281460537894,0.808213077115685,0.914975407487775
1983-04-01T00:00:00Z,0.68852991468748,0.799637931745725,0.910864019042285
1983-05-01T00:00:00Z,0.676542114257355,0.791683944606719,0.90784330959207
1983-06-01T00:00:00Z,0.679606950178926,0.792274284081715,0.907474148708711
1983-07-01T00:00:00Z,0.686583893685311,0.794382765601704,0.905952216315187
1983-08-01T00:00:00Z,0.688851094508397,0.794269099969562,0.904089401624017
1983-09-01T00:00:00Z,0.700898756587049,0.799086269927986,0.90329601134718
1983-10-01T00:00:00Z,0.675258897216765,0.778916822298077,0.892837747509301
1983-11-01T00:00:00Z,0.648331477484214,0.758745164337126,0.884408777463095
1983-12-01T00:00:00Z,0.647775265762837,0.755215783073679,0.880709094566096
1984-01-01T00:00:00Z,0.652722005719399,0.757074641128686,0.880021357271604
1984-02-01T00:00:00Z,0.633248977316008,0.744374953204733,0.876258450513325
1984-03-01T00:00:00Z,0.606236092533405,0.723436351393376,0.868568822977012
1984-04-01T00:00:00Z,0.590394035823485,0.709775157604353,0.861445808800939
1984-05-01T00:00:00Z,0.584804664487981,0.705018208705952,0.858969073240904
1984-06-01T00:00:00Z,0.582431915010909,0.703514790947293,0.858564550540642
1984-07-01T00:00:00Z,0.579819400831377,0.702020893249174,0.858679393113923
1984-08-01T00:00:00Z,0.581805904304889,0.70286877528117,0.858163213428471
1984-09-01T00:00:00Z,0.587714641690478,0.703404552520444,0.85553274850527
1984-10-01T00:00:00Z,0.59401914636431,0.705976223668197,0.855393104772514
1984-11-01T00:00:00Z,0.591950188488303,0.705210084152929,0.855834506506037
1984-12-01T00:00:00Z,0.592324482798181,0.706107457349027,0.855576278236309
1985-01-01T00:00:00Z,0.590539728168885,0.706798189184434,0.857374269750853
1985-02-01T00:00:00Z,0.585708986043807,0.706125245992741,0.860876106492618
1985-03-01T00:00:00Z,0.590653979351636,0.711175972260838,0.86488185445444
1985-04-01T00:00:00Z,0.596168339151339,0.714834467039868,0.86693807494881
1985-05-01T00:00:00Z,0.578107162726038,0.702964030253974,0.862705336610881
1985-06-01T00:00:00Z,0.573765713974441,0.698586448712929,0.859706810822093
1985-07-01T00:00:00Z,0.580419016869218,0.701660461328495,0.858625662407206
1985-08-01T00:00:00Z,0.578247765468481,0.702753775155377,0.859982660192899
1985-09-01T00:00:00Z,0.582597742325124,0.706471565711026,0.860544998921202
1985-10-01T00:00:00Z,0.586258030269802,0.70976522615918,0.861811585286763
1985-11-01T00:00:00Z,0.591798381131825,0.713466021206594,0.8627881103256
1985-12-01T00:00:00Z,0.604520105144809,0.721949370458774,0.865326540572227
1986-01-01T00:00:00Z,0.617821454402342,0.731483976328388,0.868121566820562
1986-02-01T00:00:00Z,0.63276792436617,0.742224154172079,0.872264518118869
1986-03-01T00:00:00Z,0.630783933984627,0.739769565132903,0.86833291876127
1986-04-01T00:00:00Z,0.619868797383863,0.733910328391769,0.866644206141385
1986-05-01T00:00:00Z,0.618732573402893,0.733185969807679,0.865760605413641
1986-06-01T00:00:00Z,0.623147542430661,0.734870246189555,0.86517707190063
1986-07-01T00:00:00Z,0.616868678822083,0.729983999748753,0.863125404438328
1986-08-01T00:00:00Z,0.610032372325719,0.725249780151403,0.861224520213664
1986-09-01T00:00:00Z,0.615919599828852,0.730852873874593,0.863550542673053
1986-10-01T00:00:00Z,0.613579208462579,0.73045800221468,0.864400480676388
1986-11-01T00:00:00Z,0.614364842770127,0.732590482876095,0.866807127004453
1986-12-01T00:00:00Z,0.631513394269299,0.746274172141173,0.873654846933882
1987-01-01T00:00:00Z,0.643255916466724,0.7572775348354,0.878824910181951
1987-02-01T00:00:00Z,0.634534074107789,0.750851864454163,0.877842709824172
1987-03-01T00:00:00Z,0.614608502673195,0.733920617190841,0.870212380397088
1987-04-01T00:00:00Z,0.610341272440473,0.726663263419744,0.865596635554627
1987-05-01T00:00:00Z,0.594633443525178,0.715787810110232,0.861937663098326
1987-06-01T00:00:00Z,0.583938007329065,0.709956413936499,0.860454566600844
1987-07-01T00:00:00Z,0.586105655135292,0.712992902525833,0.861470200780034
1987-08-01T00:00:00Z,0.593080034938874,0.718271823407911,0.862824258326028
1987-09-01T00:00:00Z,0.603816928077173,0.725250094833837,0.8648798019504
1987-10-01T00:00:00Z,0.621935294986269,0.738320006273015,0.869638038459234
1987-11-01T00:00:00Z,0.606793597119198,0.732000706552186,0.871910396079948
1987-12-01T00:00:00Z,0.611455595065853,0.734178735752666,0.873908925335583
1988-01-01T00:00:00Z,0.613168322387784,0.736945049000589,0.876918050679719
1988-02-01T00:00:00Z,0.598989255064237,0.72591804952456,0.873734595467148
1988-03-01T00:00:00Z,0.583963157152238,0.713631244308907,0.869215527064639
1988-04-01T00:00:00Z,0.577704380717782,0.706781113260756,0.86621152293276
1988-05-01T00:00:00Z,0.574380085563556,0.702158086871859,0.863297422218429
1988-06-01T00:00:00Z,0.571491566926458,0.699391088815965,0.860926641833795
1988-07-01T00:00:00Z,0.576069794147522,0.699358554981099,0.857663207394391
1988-08-01T00:00:00Z,0.5767241810319,0.698233332871341,0.85554155005876
1988-09-01T00:00:00Z,0.579311117715019,0.698726869909618,0.8538916203492
1988-10-01T00:00:00Z,0.579021242614697,0.699040391356537,0.854214618430235
1988-11-01T00:00:00Z,0.576974518959358,0.697679736484621,0.853245522529775
1988-12-01T00:00:00Z,0.58636161632583494,0.704161485313102,0.855576079276771
1989-01-01T00:00:00Z,0.598535657855845,0.712084740503434,0.858141905413661
1989-02-01T00:00:00Z,0.614858751825765,0.723279557294422,0.862625973689436
1989-03-01T00:00:00Z,0.616258147484183,0.725723068089007,0.865274354545139
1989-04-01T00:00:00Z,0.61812122790319,0.728952808751981,0.868513581901881
1989-05-01T00:00:00Z,0.630520239639472,0.737147836306579,0.872729346257349
1989-06-01T00:00:00Z,0.621968507365851,0.732871982645006,0.872840931850306
1989-07-01T00:00:00Z,0.632685725353087,0.73893368842487706,0.874537404149286
1989-08-01T00:00:00Z,0.6384353439672,0.744704600746071,0.877228702453266
1989-09-01T00:00:00Z,0.623314744459218,0.735900583863098,0.874004700019111
1989-10-01T00:00:00Z,0.623641997000881,0.7356366809068,0.872397582136244
1989-11-01T00:00:00Z,0.633109015151393,0.742545858259695,0.874311235201459
1989-12-01T00:00:00Z,0.66497206969277,0.762967444117304,0.879796887176917
1990-01-01T00:00:00Z,0.701597553905818,0.7855975602366,0.886721850042995
1990-02-01T00:00:00Z,0.680834173404134,0.780101334367575,0.889085692889442
1990-03-01T00:00:00Z,0.662404821922005,0.768604997741085,0.884779212848607
