Date,MU_JLN_h1,MU_JLN_h3,MU_JLN_h12
1966-05-01T00:00:00Z,0.601703998213577,0.728294246914267,0.849304188433398
1966-06-01T00:00:00Z,0.597293712099975,0.726128177502803,0.850588481011193
1966-07-01T00:00:00Z,0.596883872652864,0.725826998001136,0.851524878572706
1966-08-01T00:00:00Z,0.601874845924759,0.729575254054428,0.854481494129594
1966-09-01T00:00:00Z,0.606723753427629,0.733425836394905,0.858111544344986
1966-10-01T00:00:00Z,0.605114028496613,0.731281999390529,0.857631785454256
1966-11-01T00:00:00Z,0.608709183760461,0.734178177231802,0.858929061144168
1966-12-01T00:00:00Z,0.610378722979348,0.736613224861581,0.861238352237051
1967-01-01T00:00:00Z,0.617774970756293,0.74329397424156,0.864555533317077
1967-02-01T00:00:00Z,0.620552206528874,0.744705516471532,0.866577220227219
1967-03-01T00:00:00Z,0.61283966957464,0.737738350176396,0.863943691673009
1967-04-01T00:00:00Z,0.613078401480467,0.736105453933538,0.862083597689527
1967-05-01T00:00:00Z,0.610912612964603,0.735139929666017,0.862325587746816
1967-06-01T00:00:00Z,0.610679655079635,0.739072064341195,0.866218245503955
1967-07-01T00:00:00Z,0.61549872446665,0.7442524481053,0.871377139103332
1967-08-01T00:00:00Z,0.62438460563124,0.750207618340846,0.873343321541478
1967-09-01T00:00:00Z,0.620846137878748,0.749539718206031,0.873927283097972
1967-10-01T00:00:00Z,0.62306119490478,0.751665227297161,0.875907844042397
1967-11-01T00:00:00Z,0.640882188968515,0.76620220779994,0.88288386332223
1967-12-01T00:00:00Z,0.646890610453453,0.771054135152242,0.884773362150987
1968-01-01T00:00:00Z,0.660499025654336,0.779842852106093,0.885170987131734
1968-02-01T00:00:00Z,0.639313223347109,0.765045758238513,0.878410961221555
1968-03-01T00:00:00Z,0.621157810274355,0.749924937457293,0.87262544229095
1968-04-01T00:00:00Z,0.622084044402517,0.748481915715809,0.870442146552792
1968-05-01T00:00:00Z,0.612558240338513,0.738187518677577,0.864147430730295
1968-06-01T00:00:00Z,0.603858298936263,0.732602943264975,0.86115079982466
1968-07-01T00:00:00Z,0.595844299949328,0.725098697468448,0.8570975901542
1968-08-01T00:00:00Z,0.595218493957002,0.723527858782473,0.855790311678408
1968-09-01T00:00:00Z,0.591640983865346,0.721497173912399,0.854698166694045
1968-10-01T00:00:00Z,0.599195361583625,0.725901243517351,0.856558473740434
1968-11-01T00:00:00Z,0.604006784514923,0.731200613680606,0.860826882411225
1968-12-01T00:00:00Z,0.602744129299885,0.734376015305718,0.865319989747734
1969-01-01T00:00:00Z,0.603225961302884,0.737617183589993,0.869211598057841
1969-02-01T00:00:00Z,0.610689944486807,0.746693884548627,0.877071536967739
1969-03-01T00:00:00Z,0.615906911599512,0.754459520316822,0.886545832211635
1969-04-01T00:00:00Z,0.626369053618789,0.766192072332268,0.897937379895095
1969-05-01T00:00:00Z,0.636715832755568,0.778358806254332,0.909141204996396
1969-06-01T00:00:00Z,0.639341904829336,0.781240761005318,0.910236953057713
1969-07-01T00:00:00Z,0.638678968104035,0.780315695129965,0.910016197193441
1969-08-01T00:00:00Z,0.636304255213644,0.777504547109786,0.91000386541511
1969-09-01T00:00:00Z,0.635684246805841,0.774588914773971,0.907758261713074
1969-10-01T00:00:00Z,0.635180770791487,0.773998243009743,0.906664229531441
1969-11-01T00:00:00Z,0.648054827045696,0.781782272742778,0.908942780860558
1969-12-01T00:00:00Z,0.653637833309734,0.789170999731469,0.9142467738488
1970-01-01T00:00:00Z,0.677017312200674,0.8090795432549,0.922872659802675
1970-02-01T00:00:00Z,0.673734813946736,0.81313115214268,0.92739501466405
1970-03-01T00:00:00Z,0.674899893700126,0.815653718942702,0.930507703324565
1970-04-01T00:00:00Z,0.683366500130751,0.821924008835079,0.931493142711603
1970-05-01T00:00:00Z,0.680138386867033,0.820747042611968,0.930024643069124
1970-06-01T00:00:00Z,0.670369043741902,0.810699635265499,0.923345070720924
1970-07-01T00:00:00Z,0.669257595167939,0.809250186775835,0.92151128584668
1970-08-01T00:00:00Z,0.675842081299366,0.812640218082065,0.921736145138727
1970-09-01T00:00:00Z,0.68769730151532,0.819200492455676,0.921803971691698
1970-10-01T00:00:00Z,0.713670435866764,0.838953507249037,0.927356020547066
1970-11-01T00:00:00Z,0.71217123651582,0.839552827865536,0.929090067045044
1970-12-01T00:00:00Z,0.733382838060637,0.85383438416962,0.935373659414755
1971-01-01T00:00:00Z,0.698789217891034,0.827279031001321,0.924788202130262
1971-02-01T00:00:00Z,0.66569538438522,0.801957140477027,0.91550454626307
1971-03-01T00:00:00Z,0.639978828827791,0.779912735952992,0.906417557313216
1971-04-01T00:00:00Z,0.629038944994742,0.76912232008443,0.901502801134393
1971-05-01T00:00:00Z,0.628202912616281,0.764494974470177,0.897054552030441
1971-06-01T00:00:00Z,0.637205525006268,0.765920505860054,0.894254081498885
1971-07-01T00:00:00Z,0.645051132066379,0.769252893536341,0.893855995763235
1971-08-01T00:00:00Z,0.640850021299565,0.767000465004473,0.893895578638876
1971-09-01T00:00:00Z,0.637119082495496,0.767093339174024,0.895445181371337
1971-10-01T00:00:00Z,0.628220027608601,0.761974391985834,0.893191902360785
1971-11-01T00:00:00Z,0.628600645025402,0.763422085975618,0.893399629591188
1971-12-01T00:00:00Z,0.644312339927153,0.776323941741579,0.898718247768111
1972-01-01T00:00:00Z,0.653421942409161,0.78114882822968,0.898681747639915
1972-02-01T00:00:00Z,0.628214900547431,0.761984237068825,0.889590540701479
1972-03-01T00:00:00Z,0.609983438095305,0.746430670517253,0.882798608642402
1972-04-01T00:00:00Z,0.600391391897245,0.735252491831612,0.8762654463675
1972-05-01T00:00:00Z,0.598488731508835,0.734582506803719,0.875767774005036
1972-06-01T00:00:00Z,0.604364369915811,0.741030685320782,0.87920375675207
1972-07-01T00:00:00Z,0.620656835295099,0.755083076439903,0.886393267032833
1972-08-01T00:00:00Z,0.630507294153233,0.764947736178592,0.892921109487251
1972-09-01T00:00:00Z,0.632761444578397,0.768432821426775,0.896614755583085
1972-10-01T00:00:00Z,0.649659053234336,0.780132434041702,0.90131407496963
1972-11-01T00:00:00Z,0.651359411121973,0.785254487707422,0.905028255290127
1972-12-01T00:00:00Z,0.659553539506137,0.795965500231425,0.912747945382677
1973-01-01T00:00:00Z,0.672485351912084,0.810827186921412,0.923310713936285
1973-02-01T00:00:00Z,0.683371015494309,0.827063863317729,0.937407159023672
1973-03-01T00:00:00Z,0.683290961050218,0.833627873999497,0.946997040221593
1973-04-01T00:00:00Z,0.688489813949864,0.842101346735495,0.957500679318428
1973-05-01T00:00:00Z,0.695122336569056,0.855656455241315,0.971699901701886
1973-06-01T00:00:00Z,0.718211929118682,0.882481594882299,0.990201032465383
1973-07-01T00:00:00Z,0.760206639111287,0.928310761648712,1.01816630427662
1973-08-01T00:00:00Z,0.793133345071174,0.959617147974996,1.03506348553173
1973-09-01T00:00:00Z,0.79886072663288,0.963141679187811,1.03750234915438
1973-10-01T00:00:00Z,0.801078299812434,0.959222178897761,1.03634539796376
1973-11-01T00:00:00Z,0.790909326662745,0.948743220269197,1.03216809448012
1973-12-01T00:00:00Z,0.791532671727323,0.944885096394393,1.03051724397005
1974-01-01T00:00:00Z,0.797286801354635,0.944184962383075,1.02815213714809
1974-02-01T00:00:00Z,0.787120184358459,0.937180553637387,1.02683648883851
1974-03-01T00:00:00Z,0.785375843319627,0.937252780398757,1.02772851023842
1974-04-01T00:00:00Z,0.793987936339698,0.943766247633334,1.03048522682875
1974-05-01T00:00:00Z,0.788012945316813,0.945068103811113,1.03363186166329
1974-06-01T00:00:00Z,0.786356924745543,0.949629849873638,1.03984441003835
1974-07-01T00:00:00Z,0.799837652981826,0.963182509217525,1.0483486536016
1974-08-01T00:00:00Z,0.815805657259374,0.974287302701913,1.0520641898333
1974-09-01T00:00:00Z,0.821389448072296,0.978427738615417,1.05069782061182
1974-10-01T00:00:00Z,0.831261373642484,0.984975230384373,1.05110258610037
1974-11-01T00:00:00Z,0.860202432212235,1.0059966916013,1.05320714653584
1974-12-01T00:00:00Z,0.870851793498702,1.01177248898566,1.0502251050761
1975-01-01T00:00:00Z,0.838987846973261,0.985344503635868,1.03710904983229
1975-02-01T00:00:00Z,0.815772418836064,0.960692535655339,1.02242527564119
1975-03-01T00:00:00Z,0.795189783125818,0.940853327086361,1.01233220065654
1975-04-01T00:00:00Z,0.782982221252308,0.924006090318548,1.00249393196423
1975-05-01T00:00:00Z,0.774462390332334,0.908115536083963,0.989640863812719
1975-06-01T00:00:00Z,0.773796251053933,0.897703280042942,0.97950825491387306
1975-07-01T00:00:00Z,0.763139610451249,0.88580688813907,0.971020099778269
1975-08-01T00:00:00Z,0.728468825756669,0.858541175221474,0.955761260472921
1975-09-01T00:00:00Z,0.699862134688573,0.833506694615563,0.94205268797652
1975-10-01T00:00:00Z,0.677765500606136,0.815128995866774,0.932925999643638
1975-11-01T00:00:00Z,0.663045144640647,0.801737652016686,0.926150153435967
1975-12-01T00:00:00Z,0.66941318070357,0.802934304469771,0.924081696571766
1976-01-01T00:00:00Z,0.674145613924543,0.805826868666143,0.924485482721422
1976-02-01T00:00:00Z,0.658486601499206,0.790664557486733,0.915901480155997
1976-03-01T00:00:00Z,0.6426504348663,0.774868673539839,0.906532705402706
1976-04-01T00:00:00Z,0.635270101123346,0.766321294407495,0.900222137875351
1976-05-01T00:00:00Z,0.630277563369189,0.760872745845792,0.89555890527498
1976-06-01T00:00:00Z,0.619662285256496,0.751123027239001,0.889359168799775
1976-07-01T00:00:00Z,0.610539056605885,0.742395664014899,0.885156052238127
1976-08-01T00:00:00Z,0.611497244499031,0.741627640645019,0.883633248226894
1976-09-01T00:00:00Z,0.619927353194571,0.747916153109929,0.886835591379897
1976-10-01T00:00:00Z,0.629846266636498,0.75709228410096,0.889323870151499
1976-11-01T00:00:00Z,0.6380469491162,0.761329076844325,0.888988464784557
1976-12-01T00:00:00Z,0.638498744129134,0.762351052592649,0.88880956566143
1977-01-01T00:00:00Z,0.640341338284149,0.762487765383448,0.88806304112861
1977-02-01T00:00:00Z,0.637691747887716,0.760948100196021,0.886656099523972
1977-03-01T00:00:00Z,0.622650925416308,0.747814439710121,0.880572301432675
1977-04-01T00:00:00Z,0.598424172790551,0.728948049670828,0.872450743938436
1977-05-01T00:00:00Z,0.590405323521769,0.721857762310095,0.870172054425564
1977-06-01T00:00:00Z,0.584424976706558,0.716200510784739,0.867441860903714
1977-07-01T00:00:00Z,0.583798145528763,0.715100535050571,0.867312691947887
1977-08-01T00:00:00Z,0.583515833743365,0.715631762233107,0.869161127017341
1977-09-01T00:00:00Z,0.593110178053466,0.722267003958211,0.8704251946084
1977-10-01T00:00:00Z,0.605522457213465,0.732865978036073,0.874289962967557
1977-11-01T00:00:00Z,0.613895767639902,0.740369228227929,0.877594036094992
1977-12-01T00:00:00Z,0.63694575601547,0.758473891484232,0.884978540511551
1978-01-01T00:00:00Z,0.667378824699646,0.782631934404514,0.896679484082831
1978-02-01T00:00:00Z,0.657904368402769,0.780568093795353,0.89952135955506
1978-03-01T00:00:00Z,0.659643691703827,0.783415337048397,0.902240914790856
1978-04-01T00:00:00Z,0.649623961653612,0.779573403388379,0.904461634677892
1978-05-01T00:00:00Z,0.631045091809962,0.769514770868293,0.904434990599386
1978-06-01T00:00:00Z,0.620941484046491,0.762366576348778,0.904369591680428
1978-07-01T00:00:00Z,0.620896373282149,0.764544202194113,0.908142639757492
1978-08-01T00:00:00Z,0.6167559495922,0.763642650445011,0.911192975162464
1978-09-01T00:00:00Z,0.62060535559277,0.768044005062472,0.915427573947855
1978-10-01T00:00:00Z,0.626145101743769,0.776364867308276,0.92133460083477
1978-11-01T00:00:00Z,0.636503194206745,0.785507828170344,0.928645368580441
1978-12-01T00:00:00Z,0.641447223309701,0.789636075567651,0.930936348618342
1979-01-01T00:00:00Z,0.660722755576827,0.80517025224253,0.938298836423346
1979-02-01T00:00:00Z,0.674732240316124,0.817853291402231,0.946373309046082
1979-03-01T00:00:00Z,0.695037350631218,0.835086913420924,0.957597081070482
1979-04-01T00:00:00Z,0.736919487546818,0.862977283739141,0.972252779094951
1979-05-01T00:00:00Z,0.732798926976593,0.867612854808203,0.983113412433178
1979-06-01T00:00:00Z,0.721526753327703,0.865290746871935,0.989375233215836
1979-07-01T00:00:00Z,0.728602088586364,0.873922691206972,0.999163494332934
1979-08-01T00:00:00Z,0.745022704572023,0.891860385429239,1.0142667854395
1979-09-01T00:00:00Z,0.758989445438,0.911710685236532,1.03361718972757
1979-10-01T00:00:00Z,0.774100627274849,0.93635022333578,1.05650308873576
1979-11-01T00:00:00Z,0.787012375917163,0.955217231747634,1.07349669909372
1979-12-01T00:00:00Z,0.804709393240463,0.977596860172348,1.09102983430881
1980-01-01T00:00:00Z,0.845829661934837,1.01758664136162,1.1138382998557
1980-02-01T00:00:00Z,0.893456695303982,1.06667082543679,1.14397122326131
1980-03-01T00:00:00Z,0.949345356883465,1.12095553592003,1.17585031183874
1980-04-01T00:00:00Z,1.00035415109006,1.17452247401702,1.20604489903353
1980-05-01T00:00:00Z,0.987999455936406,1.16929918669914,1.20747665760231
1980-06-01T00:00:00Z,0.955605770145718,1.13819671283921,1.18898888493642
1980-07-01T00:00:00Z,0.945087451317086,1.12114709135012,1.176700265089
1980-08-01T00:00:00Z,0.931077507865735,1.10422103461537,1.16731718707743
1980-09-01T00:00:00Z,0.90997844770458,1.08123560163828,1.15510230591434
1980-10-01T00:00:00Z,0.89640742166108,1.06707351699196,1.14857787217016
1980-11-01T00:00:00Z,0.885364832304886,1.06006569309414,1.14824462553038
1980-12-01T00:00:00Z,0.884303911768011,1.06142249315802,1.1521454115089
1981-01-01T00:00:00Z,0.879880659435944,1.05948106963826,1.15436916370608
1981-02-01T00:00:00Z,0.875008132591413,1.05594710657901,1.1540125073789
1981-03-01T00:00:00Z,0.863244770955614,1.0431259330402,1.14424260884617
1981-04-01T00:00:00Z,0.863384273075736,1.04016728137888,1.14170676649658
1981-05-01T00:00:00Z,0.861553562075914,1.03884800793698,1.14155765943318
1981-06-01T00:00:00Z,0.863418481599871,1.04080952678322,1.14371664140987
1981-07-01T00:00:00Z,0.858756656654845,1.03312206441677,1.13443586472533
1981-08-01T00:00:00Z,0.854819144611717,1.03010828665648,1.12910570383534
1981-09-01T00:00:00Z,0.867325407815432,1.03819338151534,1.12814650401175
1981-10-01T00:00:00Z,0.860138772015327,1.03246546861573,1.1223172584571
1981-11-01T00:00:00Z,0.855292064855165,1.03028587022456,1.11967338840032
1981-12-01T00:00:00Z,0.86003861537308,1.02748927148363,1.11057062192315
1982-01-01T00:00:00Z,0.881356789908979,1.03747918876036,1.10747643918703
1982-02-01T00:00:00Z,0.885086471069369,1.03815829142755,1.10468114526301
1982-03-01T00:00:00Z,0.848520719687008,1.01312263011398,1.09566063038041
1982-04-01T00:00:00Z,0.8336272909567,0.996804821670011,1.08808574863944
1982-05-01T00:00:00Z,0.827636183987565,0.987932930965572,1.08046089824198
1982-06-01T00:00:00Z,0.820552864664783,0.98085413101054,1.07571707685764
1982-07-01T00:00:00Z,0.811022857612321,0.971133073737991,1.06758223520661
1982-08-01T00:00:00Z,0.795544731917487,0.958337606749452,1.05727726982537
1982-09-01T00:00:00Z,0.785588946471501,0.946572220411833,1.04696454367164
1982-10-01T00:00:00Z,0.781021601620004,0.938331368774861,1.03695551139468
1982-11-01T00:00:00Z,0.769282681832605,0.921187288290723,1.0216616501444
1982-12-01T00:00:00Z,0.775130599149501,0.917366178990034,1.01162885835893
1983-01-01T00:00:00Z,0.789921214087325,0.921038460165445,1.00505924217322
1983-02-01T00:00:00Z,0.765215815569508,0.899833627198143,0.992305115971119
1983-03-01T00:00:00Z,0.743743402435182,0.879439202073159,0.980059065825726
1983-04-01T00:00:00Z,0.72744458751847,0.862746123639394,0.96996720732523
1983-05-01T00:00:00Z,0.700791879182232,0.838134736441294,0.956411638265851
1983-06-01T00:00:00Z,0.6914886981358,0.827406980550995,0.949510039471502
1983-07-01T00:00:00Z,0.681720133843519,0.816094339370119,0.941089348291118
1983-08-01T00:00:00Z,0.672494544032396,0.806337573302204,0.934685060761755
1983-09-01T00:00:00Z,0.672996189784002,0.803530984926644,0.931116423355667
1983-10-01T00:00:00Z,0.654085462591763,0.787988088373178,0.922691204187808
1983-11-01T00:00:00Z,0.638878590426429,0.775674390798409,0.916887168142817
1983-12-01T00:00:00Z,0.643789732412675,0.777677118131026,0.915994028077845
1984-01-01T00:00:00Z,0.654361598263678,0.785495073001557,0.918485196720247
1984-02-01T00:00:00Z,0.653039703637266,0.785233487391356,0.918835942713028
1984-03-01T00:00:00Z,0.6366419250426,0.772917636343026,0.916384703348942
1984-04-01T00:00:00Z,0.625823683477432,0.764528041571638,0.914588465613732
1984-05-01T00:00:00Z,0.630650665887782,0.77017895050767,0.920346751995004
1984-06-01T00:00:00Z,0.629050561568737,0.770013642703597,0.922627864962634
1984-07-01T00:00:00Z,0.631401717544393,0.773005861951353,0.926662010584316
1984-08-01T00:00:00Z,0.635569247324711,0.777566661416568,0.930648278647676
1984-09-01T00:00:00Z,0.640406537602892,0.779270903368411,0.93108924168739
1984-10-01T00:00:00Z,0.644363655762494,0.782609288375554,0.935456340792615
1984-11-01T00:00:00Z,0.643301323882795,0.783678432615203,0.938303902423171
1984-12-01T00:00:00Z,0.643268663287075,0.784245678827852,0.938828746221382
1985-01-01T00:00:00Z,0.644024346674588,0.78504147384123,0.938436565781027
1985-02-01T00:00:00Z,0.644909660515181,0.785971457795953,0.939691320338378
1985-03-01T00:00:00Z,0.647638280616156,0.787757724149154,0.940468691732106
1985-04-01T00:00:00Z,0.652797903563174,0.790656941828131,0.941310499710991
1985-05-01T00:00:00Z,0.637705641557687,0.779190627186359,0.934532377195108
1985-06-01T00:00:00Z,0.630250954873885,0.772365349876549,0.929261406375798
1985-07-01T00:00:00Z,0.629509047251234,0.769556985582934,0.925035646975837
1985-08-01T00:00:00Z,0.624479403543088,0.766210915750263,0.921341860627917
1985-09-01T00:00:00Z,0.63308402952165,0.773117641976026,0.922001047447036
1985-10-01T00:00:00Z,0.639935050221559,0.781055974723441,0.927656546492949
1985-11-01T00:00:00Z,0.647615728206543,0.789166638650576,0.932849450283756
1985-12-01T00:00:00Z,0.660966031488842,0.802361561189901,0.942346621617465
1986-01-01T00:00:00Z,0.67636406577261,0.817333984463601,0.950496234192361
1986-02-01T00:00:00Z,0.698596030488647,0.838348963783725,0.961891169368768
1986-03-01T00:00:00Z,0.699948169003853,0.8387303809466,0.959540184493692
1986-04-01T00:00:00Z,0.686586802857384,0.828156429550811,0.953763437045659
1986-05-01T00:00:00Z,0.683112251321491,0.825134635353601,0.9506386371416
1986-06-01T00:00:00Z,0.676228594747902,0.816553359850781,0.94381405538868
1986-07-01T00:00:00Z,0.668128155286859,0.809021243549478,0.939045750580088
1986-08-01T00:00:00Z,0.663688816916623,0.804492517194415,0.93574785521139
1986-09-01T00:00:00Z,0.667404547570655,0.805014737989011,0.931395497069974
1986-10-01T00:00:00Z,0.66338705092188,0.800246603756262,0.927698515582257
1986-11-01T00:00:00Z,0.667868609756943,0.803642416018121,0.929298360136964
1986-12-01T00:00:00Z,0.684208742339553,0.818461278976704,0.93903504476399
1987-01-01T00:00:00Z,0.693915468038659,0.827768855386088,0.943612677317093
1987-02-01T00:00:00Z,0.678848704483161,0.814184185417757,0.937892612198682
1987-03-01T00:00:00Z,0.653869842819675,0.792046253308347,0.926868374216789
1987-04-01T00:00:00Z,0.645511640434395,0.781747966855679,0.920329348604313
1987-05-01T00:00:00Z,0.629514453590182,0.768569947353711,0.91399634011905
1987-06-01T00:00:00Z,0.619098042813888,0.761062476349382,0.910693404953628
1987-07-01T00:00:00Z,0.615823135873606,0.75890869708183,0.909331887617396
1987-08-01T00:00:00Z,0.621483320787426,0.763973931953143,0.911791305159704
1987-09-01T00:00:00Z,0.632741927712283,0.773875581836803,0.91595089268994
1987-10-01T00:00:00Z,0.649556179116573,0.789884866417483,0.922586325871848
1987-11-01T00:00:00Z,0.642554881570738,0.786637380342523,0.926114529819954
1987-12-01T00:00:00Z,0.639463456428275,0.780240930665084,0.922882346037602
1988-01-01T00:00:00Z,0.632249787524535,0.774237276882018,0.920945469595763
1988-02-01T00:00:00Z,0.617240927049194,0.76092180151756,0.914258061775249
1988-03-01T00:00:00Z,0.60194509176913,0.746704380546066,0.907601800165342
1988-04-01T00:00:00Z,0.595883618043153,0.740008373863644,0.904579126283482
1988-05-01T00:00:00Z,0.589119717208555,0.731708576512859,0.899347685613457
1988-06-01T00:00:00Z,0.587704339497537,0.729380872220402,0.897340717569882
1988-07-01T00:00:00Z,0.586999317110705,0.725654189168455,0.893286731292436
1988-08-01T00:00:00Z,0.586252310704633,0.723870254738454,0.891483150180035
1988-09-01T00:00:00Z,0.588866030770024,0.725052908855768,0.891043785409354
1988-10-01T00:00:00Z,0.590411964601504,0.72701008587736,0.892215581400301
1988-11-01T00:00:00Z,0.595511436744853,0.732526670466198,0.894657624343267
1988-12-01T00:00:00Z,0.612018264780464,0.745917089939446,0.899546425683086
1989-01-01T00:00:00Z,0.638467838450663,0.765244897309593,0.903792685671346
1989-02-01T00:00:00Z,0.642275526322688,0.769869579853227,0.907026571459981
1989-03-01T00:00:00Z,0.638491799268928,0.769342265796854,0.909962306007403
1989-04-01T00:00:00Z,0.636920836069892,0.771561192174986,0.913811154654758
1989-05-01T00:00:00Z,0.643989271672289,0.778704175161446,0.920144416227131
1989-06-01T00:00:00Z,0.638092304406007,0.775809723007528,0.919961923715333
1989-07-01T00:00:00Z,0.640670926630134,0.776455326592504,0.91906013029473
1989-08-01T00:00:00Z,0.638877004135857,0.775327673191311,0.917119676151616
1989-09-01T00:00:00Z,0.623529364659405,0.763348520306077,0.909898979325537
1989-10-01T00:00:00Z,0.622832334444981,0.761603827310834,0.905546033349865
1989-11-01T00:00:00Z,0.62797059938245,0.765282236034256,0.905534322956388
1989-12-01T00:00:00Z,0.653279985214601,0.784244976793482,0.911798111614123
1990-01-01T00:00:00Z,0.687255830291621,0.810753241932891,0.922438882649992
1990-02-01T00:00:00Z,0.67626735902387,0.807860992287522,0.924212723461541
1990-03-01T00:00:00Z,0.663974268945713,0.799644191306299,0.922559790835959
