Date,FU_JLN_h1,FU_JLN_h3,FU_JLN_h12
1966-05-01T00:00:00Z,0.939812621184537,0.965858412658533,0.981527325035002
1966-06-01T00:00:00Z,0.923654231523141,0.956065063806478,0.980986279985338
1966-07-01T00:00:00Z,0.934646673304928,0.96565177937129,0.985427305442348
1966-08-01T00:00:00Z,0.971726470827271,0.993532192401776,0.994296535607843
1966-09-01T00:00:00Z,0.937442574031688,0.969839405916792,0.989397153224652
1966-10-01T00:00:00Z,0.930100057033155,0.965135696429297,0.989123269185297
1966-11-01T00:00:00Z,0.934656423831718,0.96834807522503,0.98990739029055
1966-12-01T00:00:00Z,0.949104004602862,0.978150498057815,0.991679813623633
1967-01-01T00:00:00Z,0.995775344614589,1.01043457457768,0.998924306665657
1967-02-01T00:00:00Z,0.942159204124476,0.972201010454605,0.989331859088509
1967-03-01T00:00:00Z,0.918690185497091,0.954730105675602,0.98467892476188
1967-04-01T00:00:00Z,0.896545206736198,0.938293222190544,0.980424653090217
1967-05-01T00:00:00Z,0.891454580052587,0.934265151280644,0.979375939352052
1967-06-01T00:00:00Z,0.896327088612928,0.936851008258739,0.979258407466067
1967-07-01T00:00:00Z,0.887698194849656,0.930904144620426,0.977951711968825
1967-08-01T00:00:00Z,0.869381083379441,0.917763330432218,0.974760171612163
1967-09-01T00:00:00Z,0.872821609230432,0.920604513613674,0.975921286546191
1967-10-01T00:00:00Z,0.878221912080496,0.925270622579784,0.977830224934929
1967-11-01T00:00:00Z,0.878457976621717,0.925156091709017,0.977699666251953
1967-12-01T00:00:00Z,0.896854642503196,0.939193802314436,0.981855212061413
1968-01-01T00:00:00Z,0.904261598061288,0.945780382666538,0.984928377756367
1968-02-01T00:00:00Z,0.922312397897384,0.959014732327103,0.988448354275214
1968-03-01T00:00:00Z,0.934141560991112,0.968064546623845,0.991256198547331
1968-04-01T00:00:00Z,0.97301016685109,0.996771742663859,0.999234567692543
1968-05-01T00:00:00Z,0.931137422286831,0.966283616361662,0.99132287836831
1968-06-01T00:00:00Z,0.898901930422751,0.943003737925401,0.985767083628885
1968-07-01T00:00:00Z,0.887696090637846,0.934838369881559,0.984043918728451
1968-08-01T00:00:00Z,0.880620370565657,0.929276868999407,0.982291532331022
1968-09-01T00:00:00Z,0.887024222944409,0.933986443956615,0.983853808988348
1968-10-01T00:00:00Z,0.889659790780021,0.935958658972817,0.98470733071942
1968-11-01T00:00:00Z,0.914713803262813,0.95443053368828,0.989914476095621
1968-12-01T00:00:00Z,0.917442971118527,0.957681961287338,0.992205098951264
1969-01-01T00:00:00Z,0.929215325434184,0.966808324900008,0.995227894148678
1969-02-01T00:00:00Z,0.963436369507577,0.99293299526004,1.00300025306497
1969-03-01T00:00:00Z,0.955022039806611,0.987724180900322,1.00237761167285
1969-04-01T00:00:00Z,0.964093278711394,0.995199154560565,1.00512894863826
1969-05-01T00:00:00Z,1.00021591245824,1.02226859089247,1.01289277869595
1969-06-01T00:00:00Z,1.06682569273503,1.07123518356144,1.0265612984882
1969-07-01T00:00:00Z,1.07029082855496,1.07556770661355,1.02945677714676
1969-08-01T00:00:00Z,1.05761854448987,1.06774118253413,1.02882957512696
1969-09-01T00:00:00Z,1.05472884147802,1.06642731593485,1.02951604169508
1969-10-01T00:00:00Z,1.07360083614497,1.08059333584609,1.03399275078207
1969-11-01T00:00:00Z,1.08361075841115,1.087988363338,1.03642605857443
1969-12-01T00:00:00Z,1.08955759048046,1.09340417359872,1.03935034358616
1970-01-01T00:00:00Z,1.11051818943831,1.11042400035927,1.04587512257012
1970-02-01T00:00:00Z,1.12786018942615,1.12351926549991,1.04996175564726
1970-03-01T00:00:00Z,1.16086630164387,1.14736319489847,1.05632408922563
1970-04-01T00:00:00Z,1.23351842786778,1.1979547548321,1.06880635334589
1970-05-01T00:00:00Z,1.204931618779,1.17750656593592,1.06325110369141
1970-06-01T00:00:00Z,1.16340682275367,1.14767293953917,1.05515348858835
1970-07-01T00:00:00Z,1.12692937938261,1.12093066978727,1.04737159231358
1970-08-01T00:00:00Z,1.09200244137941,1.09449047917382,1.03904677271622
1970-09-01T00:00:00Z,1.08162817271379,1.08527435441605,1.03496879828023
1970-10-01T00:00:00Z,1.05591062220844,1.06525240508331,1.02809903190141
1970-11-01T00:00:00Z,1.02491304841193,1.0419798360498,1.02075838925072
1970-12-01T00:00:00Z,1.01337948073154,1.03191913890878,1.01617206041459
1971-01-01T00:00:00Z,0.989036323566138,1.01279315070574,1.00982243893917
1971-02-01T00:00:00Z,0.941593127269297,0.977655379874975,0.99987235245708
1971-03-01T00:00:00Z,0.921961019579086,0.962492845800739,0.995015904084205
1971-04-01T00:00:00Z,0.906021699242985,0.94999534279674,0.990784112730991
1971-05-01T00:00:00Z,0.907906148053776,0.950774155390828,0.990303858288644
1971-06-01T00:00:00Z,0.901013712827001,0.944986186085496,0.987871847902066
1971-07-01T00:00:00Z,0.915681939308555,0.955253895688042,0.990178549894552
1971-08-01T00:00:00Z,0.910805274567078,0.951448872710228,0.988686314234782
1971-09-01T00:00:00Z,0.90250523763266,0.945342614014649,0.986571448611176
1971-10-01T00:00:00Z,0.911855232502478,0.952268647465255,0.988150861062366
1971-11-01T00:00:00Z,0.912248014880023,0.95220103573095,0.987714971045188
1971-12-01T00:00:00Z,0.93237644393973,0.966839387858711,0.991660882998898
1972-01-01T00:00:00Z,0.883860321140356,0.930154700652964,0.981273919825956
1972-02-01T00:00:00Z,0.84284699532813,0.898748310018759,0.972135152794512
1972-03-01T00:00:00Z,0.817941268578025,0.878975629172889,0.965984965659485
1972-04-01T00:00:00Z,0.805475403765456,0.868812284071092,0.962583334707573
1972-05-01T00:00:00Z,0.807335315862605,0.870201250044154,0.962972802443974
1972-06-01T00:00:00Z,0.815239760475908,0.876783390338335,0.965490867737318
1972-07-01T00:00:00Z,0.821559586092857,0.882301328951414,0.967907673999642
1972-08-01T00:00:00Z,0.831145267089074,0.890142749223003,0.971005313909908
1972-09-01T00:00:00Z,0.844456998754094,0.900827327643749,0.974568138877408
1972-10-01T00:00:00Z,0.859378896136843,0.912669605822653,0.978706282111207
1972-11-01T00:00:00Z,0.893246316355225,0.938679177953508,0.98685206912471
1972-12-01T00:00:00Z,0.917720370192599,0.958289523914935,0.993396519073713
1973-01-01T00:00:00Z,0.95746024171951,0.989144975529912,1.00321372465531
1973-02-01T00:00:00Z,0.990979404853561,1.01467727271332,1.01123006300398
1973-03-01T00:00:00Z,1.00359616425606,1.02580082040969,1.01610921320562
1973-04-01T00:00:00Z,1.04530866521404,1.0574834783474,1.02587340599665
1973-05-01T00:00:00Z,1.07008431521711,1.07630173088899,1.03160831197384
1973-06-01T00:00:00Z,1.08896070694418,1.09207326536212,1.03762173231104
1973-07-01T00:00:00Z,1.13629191535522,1.1275900387264,1.0483673663633
1973-08-01T00:00:00Z,1.16167156755299,1.14682452791669,1.05437551244355
1973-09-01T00:00:00Z,1.20322750925158,1.17748395569901,1.06307527681277
1973-10-01T00:00:00Z,1.22822944083611,1.19597231331958,1.0684123183166
1973-11-01T00:00:00Z,1.2984706209313,1.24431152189442,1.08006216922308
1973-12-01T00:00:00Z,1.21051953621617,1.1837690814088,1.06574325308193
1974-01-01T00:00:00Z,1.1627904703335,1.14938810307492,1.05681874437595
1974-02-01T00:00:00Z,1.11505730331462,1.11594076308545,1.04904391072544
1974-03-01T00:00:00Z,1.10185561722042,1.10705922134691,1.04762384375717
1974-04-01T00:00:00Z,1.11821593947757,1.11937979116943,1.05151837225268
1974-05-01T00:00:00Z,1.1382060106099,1.13448188187617,1.05640233038541
1974-06-01T00:00:00Z,1.15107145088155,1.14529394791725,1.06090935343673
1974-07-01T00:00:00Z,1.19548339172796,1.17851175399636,1.07104502823532
1974-08-01T00:00:00Z,1.25260313396885,1.21994266557666,1.08271326142522
1974-09-01T00:00:00Z,1.29227604228895,1.24920258659877,1.09101697923585
1974-10-01T00:00:00Z,1.32296220488165,1.27108736324472,1.09675276843417
1974-11-01T00:00:00Z,1.31398416710495,1.26240148665689,1.09216282783214
1974-12-01T00:00:00Z,1.326656966482,1.26849537348493,1.09121682969654
1975-01-01T00:00:00Z,1.37899381913473,1.30073618667987,1.09599493183297
1975-02-01T00:00:00Z,1.24852119221663,1.21138748712056,1.0743178392628
1975-03-01T00:00:00Z,1.16827211773709,1.15391257683377,1.05893599130608
1975-04-01T00:00:00Z,1.10580804552891,1.10802958518244,1.04622134414323
1975-05-01T00:00:00Z,1.07149022607626,1.08140627243967,1.037673039636
1975-06-01T00:00:00Z,1.04116516556655,1.05844127767753,1.03064513382623
1975-07-01T00:00:00Z,1.02063480468451,1.04229204011387,1.02511241470518
1975-08-01T00:00:00Z,0.997272586733791,1.02337523805075,1.01813135908611
1975-09-01T00:00:00Z,0.980168285362003,1.00997125239423,1.01355722123913
1975-10-01T00:00:00Z,0.971807069007601,1.00309079374607,1.01073582697993
1975-11-01T00:00:00Z,0.973392030477178,1.00309255718292,1.00924650331247
1975-12-01T00:00:00Z,0.998383609509449,1.0203399130003,1.01249544124204
1976-01-01T00:00:00Z,1.05890656374291,1.06203037351343,1.0216615055465
1976-02-01T00:00:00Z,0.964828410969139,0.992856344795424,1.00167036065144
1976-03-01T00:00:00Z,0.893901466544339,0.93892398021439,0.985329536115898
1976-04-01T00:00:00Z,0.850283165000713,0.903974998770462,0.973587737324609
1976-05-01T00:00:00Z,0.823986928646688,0.881881702744211,0.965407827947697
1976-06-01T00:00:00Z,0.800713595701829,0.86363481811718,0.959035551658203
1976-07-01T00:00:00Z,0.776862086890631,0.844185350184424,0.951988455944511
1976-08-01T00:00:00Z,0.766481735683407,0.835009800197407,0.948038363623416
1976-09-01T00:00:00Z,0.761820284166231,0.831401310793508,0.946427707584225
1976-10-01T00:00:00Z,0.771803205298902,0.838733524116874,0.948039311978583
1976-11-01T00:00:00Z,0.786135804980011,0.848686225885643,0.950411625830225
1976-12-01T00:00:00Z,0.797611623584652,0.859276097710575,0.954139957333577
1977-01-01T00:00:00Z,0.772356200410366,0.840826224840199,0.950002585630637
1977-02-01T00:00:00Z,0.744587306253882,0.818581113647759,0.942545655869221
1977-03-01T00:00:00Z,0.72776319678449,0.804913882622536,0.937789290253025
1977-04-01T00:00:00Z,0.724632802914401,0.802056434754303,0.936398839658842
1977-05-01T00:00:00Z,0.734182295433672,0.809258126517684,0.938409658943923
1977-06-01T00:00:00Z,0.751214447776346,0.823183710243655,0.94283527337406
1977-07-01T00:00:00Z,0.747441495626447,0.820587053182272,0.942436462816443
1977-08-01T00:00:00Z,0.751014693037115,0.823831446974602,0.943917619137433
1977-09-01T00:00:00Z,0.762794467661839,0.833855089846,0.947563378584022
1977-10-01T00:00:00Z,0.791434208244776,0.856934686724366,0.955188296274683
1977-11-01T00:00:00Z,0.819149784078986,0.878358127604072,0.961476162957789
1977-12-01T00:00:00Z,0.815004115339366,0.876408265481605,0.962457261984558
1978-01-01T00:00:00Z,0.832356921006195,0.890827295998652,0.968198293992766
1978-02-01T00:00:00Z,0.839845418324707,0.896739737337526,0.970202312887913
1978-03-01T00:00:00Z,0.864121864159583,0.915769541743482,0.976292706423584
1978-04-01T00:00:00Z,0.889288890986577,0.93587066187325,0.983366682217042
1978-05-01T00:00:00Z,0.893802385610871,0.939884804548518,0.985133333673383
1978-06-01T00:00:00Z,0.91211031819165,0.954409666518035,0.989966856554659
1978-07-01T00:00:00Z,0.954446033121583,0.986795352908619,0.999780339390263
1978-08-01T00:00:00Z,1.00086424890896,1.02146517772497,1.00973369874341
1978-09-01T00:00:00Z,1.06096164837857,1.06590622350407,1.02250280861015
1978-10-01T00:00:00Z,1.1636836849761,1.13835522341628,1.04142061430986
1978-11-01T00:00:00Z,1.08758154832175,1.08559943945031,1.02886614879701
1978-12-01T00:00:00Z,1.03101611929815,1.045012011046,1.01841441973349
1979-01-01T00:00:00Z,1.0120059369217,1.03063431052694,1.01426078451826
1979-02-01T00:00:00Z,0.989130835340828,1.01378503679366,1.00966836462138
1979-03-01T00:00:00Z,0.978395544595423,1.00572239846366,1.00742999011741
1979-04-01T00:00:00Z,0.938780054628547,0.976503369876981,0.999641017437113
1979-05-01T00:00:00Z,0.927379417518664,0.968063268981119,0.997620520218984
1979-06-01T00:00:00Z,0.9364131820276,0.97523736408697,1.00027284296106
1979-07-01T00:00:00Z,0.944937516061162,0.982308992427248,1.00295706141896
1979-08-01T00:00:00Z,0.981110427924924,1.00997803555626,1.01146623096303
1979-09-01T00:00:00Z,1.01179792964315,1.03336434298459,1.01878103322893
1979-10-01T00:00:00Z,1.07058105538357,1.07657673748128,1.03123334710257
1979-11-01T00:00:00Z,1.07611644317777,1.0820436376171,1.03436699003976
1979-12-01T00:00:00Z,1.0701149964242,1.07876449916549,1.03460320574755
1980-01-01T00:00:00Z,1.09541276690968,1.09752352096247,1.04037237475221
1980-02-01T00:00:00Z,1.12804349582506,1.12093691432863,1.04706724742994
1980-03-01T00:00:00Z,1.18633287354011,1.16153287064036,1.05781876645914
1980-04-01T00:00:00Z,1.11786273357954,1.11375010837535,1.04610939407821
1980-05-01T00:00:00Z,1.05511288314468,1.06873462790567,1.03427544589486
1980-06-01T00:00:00Z,1.00717487169974,1.03333140566329,1.02429031369402
1980-07-01T00:00:00Z,0.988035026908983,1.01869034219265,1.01966457839885
1980-08-01T00:00:00Z,0.941418639053806,0.983323091621719,1.00924491302382
1980-09-01T00:00:00Z,0.915604564796999,0.963392135410557,1.00344143430806
1980-10-01T00:00:00Z,0.907968232156275,0.957492611985348,1.00197214719652
1980-11-01T00:00:00Z,0.917470031608511,0.964543263980192,1.00401610258627
1980-12-01T00:00:00Z,0.899512470745438,0.950322486153478,0.998809191569365
1981-01-01T00:00:00Z,0.882989299336042,0.937138640622663,0.994194815000503
1981-02-01T00:00:00Z,0.875046262957822,0.930231264334431,0.99099542419797
1981-03-01T00:00:00Z,0.882794370726861,0.935489924422689,0.991482612096954
1981-04-01T00:00:00Z,0.86211942635738,0.920052383733824,0.987269833858565
1981-05-01T00:00:00Z,0.857694349638807,0.91690502457058,0.986685179719768
1981-06-01T00:00:00Z,0.869364458556536,0.926439650616487,0.990363135972934
1981-07-01T00:00:00Z,0.891841466403385,0.943959180481655,0.996023023068158
1981-08-01T00:00:00Z,0.924939000914523,0.969431592323691,1.00409859041861
1981-09-01T00:00:00Z,0.929667065538172,0.973775787698042,1.00628468587628
1981-10-01T00:00:00Z,0.91709714851057,0.964138875957368,1.00345743212634
1981-11-01T00:00:00Z,0.886780212963087,0.940811641084404,0.996462600473738
1981-12-01T00:00:00Z,0.871525036775235,0.928705495179754,0.992462962766907
1982-01-01T00:00:00Z,0.867207726313938,0.925023060301146,0.991088367914446
1982-02-01T00:00:00Z,0.867084386001741,0.925364195397441,0.991833950737914
1982-03-01T00:00:00Z,0.864469804149937,0.923267125207904,0.991071967428398
1982-04-01T00:00:00Z,0.879961679301166,0.935198824752809,0.994564672881023
1982-05-01T00:00:00Z,0.897057278028621,0.948391663226745,0.998608289437817
1982-06-01T00:00:00Z,0.911320027543214,0.959984341989417,1.00263080824986
1982-07-01T00:00:00Z,0.943500184730753,0.985285143257194,1.01071163477094
1982-08-01T00:00:00Z,0.998202979182256,1.02672547873247,1.02295632708053
1982-09-01T00:00:00Z,1.00110535206463,1.02827639356688,1.02232287040122
1982-10-01T00:00:00Z,1.03341162247627,1.05098563967678,1.02723337100723
1982-11-01T00:00:00Z,0.982759918203417,1.011989728547,1.01482187770498
1982-12-01T00:00:00Z,0.936431721326031,0.975990309813137,1.00312984463134
1983-01-01T00:00:00Z,0.915642137352363,0.958898435080694,0.996814342232288
1983-02-01T00:00:00Z,0.897839218018193,0.944403911116558,0.991368502848982
1983-03-01T00:00:00Z,0.885705490662582,0.934748367815154,0.987984901101337
1983-04-01T00:00:00Z,0.881100638862917,0.930872438336844,0.986249159095834
1983-05-01T00:00:00Z,0.862502758658609,0.915798240046802,0.981029519568496
1983-06-01T00:00:00Z,0.848434336389777,0.904694536255333,0.977433604404343
1983-07-01T00:00:00Z,0.840981333241228,0.898825049774017,0.975560118720771
1983-08-01T00:00:00Z,0.831413202693245,0.890877887895408,0.972355088561018
1983-09-01T00:00:00Z,0.830834259438103,0.890084955059922,0.971714914812755
1983-10-01T00:00:00Z,0.840765197743908,0.897946432999689,0.973869368319483
1983-11-01T00:00:00Z,0.834812402451981,0.893654234928001,0.972633182050398
1983-12-01T00:00:00Z,0.830370400230932,0.890187244804096,0.971466366111683
1984-01-01T00:00:00Z,0.836023407167698,0.895101024356342,0.973170788265809
1984-02-01T00:00:00Z,0.850939790069824,0.906381865488855,0.975919981415302
1984-03-01T00:00:00Z,0.842248036540148,0.899944447111804,0.974027526556209
1984-04-01T00:00:00Z,0.85227147807144,0.907669764296375,0.976237632208066
1984-05-01T00:00:00Z,0.87934014394653,0.928532503863228,0.982491716512252
1984-06-01T00:00:00Z,0.888486287311531,0.93614867981377,0.985599378122615
1984-07-01T00:00:00Z,0.9116882617949,0.953919768859476,0.991056327830482
1984-08-01T00:00:00Z,0.93857868791431,0.974467889099489,0.997255876608303
1984-09-01T00:00:00Z,0.888819509567927,0.936528891244108,0.986195706262531
1984-10-01T00:00:00Z,0.857438859907217,0.911656276208904,0.978414046147036
1984-11-01T00:00:00Z,0.843856279729434,0.900921126043115,0.975029669666895
1984-12-01T00:00:00Z,0.841268671547663,0.899198628460339,0.974238120814237
1985-01-01T00:00:00Z,0.859006607886493,0.912754021501015,0.977904507366834
1985-02-01T00:00:00Z,0.81498344036794,0.878580704257028,0.967548987145502
1985-03-01T00:00:00Z,0.79223106964509,0.860694577514512,0.962078928193032
1985-04-01T00:00:00Z,0.778709775282151,0.849864386501904,0.958580583256768
1985-05-01T00:00:00Z,0.778122274321142,0.849309178188629,0.958423272825476
1985-06-01T00:00:00Z,0.769359132769043,0.842050086397094,0.955809233796969
1985-07-01T00:00:00Z,0.774123495834251,0.845829952310396,0.957053999564509
1985-08-01T00:00:00Z,0.788574255864026,0.857547680474126,0.960755834870028
1985-09-01T00:00:00Z,0.820118508077587,0.882547107333955,0.96859106493429
1985-10-01T00:00:00Z,0.833328106064986,0.893109075008714,0.972241852968178
1985-11-01T00:00:00Z,0.845182677761576,0.902723223342676,0.975675303336278
1985-12-01T00:00:00Z,0.84304331493032,0.901848616149242,0.976355128081561
1986-01-01T00:00:00Z,0.852931549839771,0.909857467974323,0.979298837405317
1986-02-01T00:00:00Z,0.884288681249126,0.93423546299469,0.987031445429473
1986-03-01T00:00:00Z,0.8876261243969,0.937373067208393,0.98862159940373
1986-04-01T00:00:00Z,0.894460717761373,0.943435710423561,0.991523549887267
1986-05-01T00:00:00Z,0.917742445897842,0.962117460234325,0.997974399205387
1986-06-01T00:00:00Z,0.947240801007773,0.985505636172021,1.00565188128573
1986-07-01T00:00:00Z,1.00274193682417,1.02798562755941,1.01851680835332
1986-08-01T00:00:00Z,1.02020810535736,1.04223179368404,1.02404818572721
1986-09-01T00:00:00Z,1.04026772140364,1.05814142404911,1.02967164093823
1986-10-01T00:00:00Z,1.01924807459638,1.04257363556917,1.02582701510919
1986-11-01T00:00:00Z,1.00804582601971,1.03380598691376,1.02328081370379
1986-12-01T00:00:00Z,1.0216305573327,1.04441415533521,1.02667721106814
1987-01-01T00:00:00Z,1.05551924006169,1.06968602304347,1.03382623276162
1987-02-01T00:00:00Z,1.01463234812108,1.03919940890032,1.02547337806307
1987-03-01T00:00:00Z,0.986399030907021,1.01811688191505,1.01977481588952
1987-04-01T00:00:00Z,0.984134221173813,1.01646191353149,1.01946902605311
1987-05-01T00:00:00Z,0.989488772775399,1.0215494867919,1.02164046448144
1987-06-01T00:00:00Z,1.02241079815159,1.04708811326269,1.02949227238863
1987-07-01T00:00:00Z,1.0773726334527,1.0888315768803,1.041704512251
1987-08-01T00:00:00Z,1.16187972589944,1.15110481778159,1.05881831798322
1987-09-01T00:00:00Z,1.29186496275662,1.24369173951481,1.08274047803019
1987-10-01T00:00:00Z,1.49544959612291,1.38091340518882,1.11477121761921
1987-11-01T00:00:00Z,1.30735409513779,1.25378315661342,1.08452818377753
1987-12-01T00:00:00Z,1.18542688599476,1.16597698878473,1.06052329294605
1988-01-01T00:00:00Z,1.08957235308594,1.0934767093201,1.03832674295984
1988-02-01T00:00:00Z,1.0238287414892,1.04033732901715,1.01993592697383
1988-03-01T00:00:00Z,0.945358181870356,0.980867801096897,1.00132285650784
1988-04-01T00:00:00Z,0.891011349660367,0.937906748130554,0.986639132171616
1988-05-01T00:00:00Z,0.858788767083701,0.912067268001278,0.976997843700093
1988-06-01T00:00:00Z,0.845608983079962,0.90058181317643,0.971687396499973
1988-07-01T00:00:00Z,0.811545180604636,0.873146587163148,0.962283089982024
1988-08-01T00:00:00Z,0.78785966462295,0.853867583537297,0.955368990227927
1988-09-01T00:00:00Z,0.772526895405496,0.841051980941915,0.950380947611779
1988-10-01T00:00:00Z,0.763292961858537,0.83236760131677,0.946296707931806
1988-11-01T00:00:00Z,0.762685307392615,0.830962460995782,0.944906688802782
1988-12-01T00:00:00Z,0.75887416830914,0.827680214506786,0.943762976460182
1989-01-01T00:00:00Z,0.759976437465483,0.828621973423614,0.9446899746108
1989-02-01T00:00:00Z,0.75340933492555,0.822574102885997,0.94278196082278
1989-03-01T00:00:00Z,0.750073442089417,0.821524265634744,0.943032410328546
1989-04-01T00:00:00Z,0.756444655049135,0.827045068935773,0.945118834080287
1989-05-01T00:00:00Z,0.765255131118914,0.83350361985405,0.947209873181952
1989-06-01T00:00:00Z,0.773674510914627,0.841807245857892,0.950849938400486
1989-07-01T00:00:00Z,0.793273703222433,0.858357887675793,0.957003912048128
1989-08-01T00:00:00Z,0.792908502288963,0.858040940569637,0.956452334816793
1989-09-01T00:00:00Z,0.808398843017995,0.870054973293904,0.959819054771764
1989-10-01T00:00:00Z,0.838891669527041,0.893375174935283,0.966470122228894
1989-11-01T00:00:00Z,0.844510925844702,0.898492025072709,0.968926739389964
1989-12-01T00:00:00Z,0.869896769533453,0.91908851294493,0.975984627395369
1990-01-01T00:00:00Z,0.91884895379438,0.956834522034067,0.987683177590376
1990-02-01T00:00:00Z,0.908978929024373,0.950257810588778,0.986930851431125
1990-03-01T00:00:00Z,0.916072008076678,0.956893411646353,0.990264353152891
