Date,GPR,GPT,GPA
1993-02-01T00:00:00Z,35.57926668336474,31.97461947378968,50.90001559727486
1993-03-01T00:00:00Z,41.30986621217943,33.63207258877867,79.49655385578365
1993-04-01T00:00:00Z,46.81632821256983,45.12412113789156,58.943935022335936
1993-05-01T00:00:00Z,54.416866267814456,56.39797769008096,45.58740054034703
1993-06-01T00:00:00Z,51.858799079970886,48.221723297975174,81.83344264736914
1993-07-01T00:00:00Z,58.896840415862826,50.01901126744557,102.8091889924464
1993-08-01T00:00:00Z,48.65765507505518,37.08613851749694,116.88129736585311
1993-09-01T00:00:00Z,38.183249519452545,36.41568981513494,43.038112488349526
1993-10-01T00:00:00Z,38.64113205227845,36.337358600035316,50.046766651405036
1993-11-01T00:00:00Z,33.98276054611,35.189307326434275,27.958793019024046
1993-12-01T00:00:00Z,29.128040603255158,27.96403833194648,31.959931793930092
1994-01-01T00:00:00Z,45.058366724510734,41.98467290975197,64.2139238564601
1994-02-01T00:00:00Z,57.1089442442261,46.26905350241924,120.3034194009884
1994-03-01T00:00:00Z,33.65840675032016,29.79899988075584,50.21199558618057
1994-04-01T00:00:00Z,49.544418437272874,41.61999300824375,98.37770202604513
1994-05-01T00:00:00Z,35.06024528418168,31.71796267983301,47.645851154240084
1994-06-01T00:00:00Z,43.65446442131201,45.26733874228404,37.84997900364896
1994-07-01T00:00:00Z,41.43849060100822,41.06400033138545,43.78804291505408
1994-08-01T00:00:00Z,38.16087306105665,31.59231701080821,70.19464841502689
1994-09-01T00:00:00Z,49.99401781553182,51.44390840989404,44.487298051988255
1994-10-01T00:00:00Z,53.07969727458276,49.864386770852406,67.54840811726712
1994-11-01T00:00:00Z,37.809605949541044,30.25527047035903,77.35270405829301
1994-12-01T00:00:00Z,42.71882090444862,43.38194281762236,41.61142695530065
1995-01-01T00:00:00Z,31.767128254134537,28.32607110130356,46.57717653307967
1995-02-01T00:00:00Z,30.557266639168805,28.811557752753313,40.704788431281195
1995-03-01T00:00:00Z,28.13429712738726,23.242560940222116,51.46159915136429
1995-04-01T00:00:00Z,41.71634227946534,29.653587897617466,103.6785775182293
1995-05-01T00:00:00Z,43.76134998740028,31.24101658672991,101.80543126278887
1995-06-01T00:00:00Z,44.546725852950644,30.926283384252596,109.28207252548174
1995-07-01T00:00:00Z,43.10215150697513,39.71984622669698,61.100608672058954
1995-08-01T00:00:00Z,43.74939773385085,38.22556195232357,73.50853631826917
1995-09-01T00:00:00Z,32.52587434520412,29.16722626788686,50.287791773728664
1995-10-01T00:00:00Z,31.342939149523307,23.455423147007895,65.75664755386484
1995-11-01T00:00:00Z,29.006943420705756,24.082646810887706,51.08605006756309
1995-12-01T00:00:00Z,26.991810169735874,24.377195950898674,38.41379020275203
1996-01-01T00:00:00Z,39.63837124733537,36.61427035256875,54.738250511884075
1996-02-01T00:00:00Z,37.634161409877706,38.64286804904,34.05921954642777
1996-03-01T00:00:00Z,52.83548071524067,49.710375117174365,64.22417103173441
1996-04-01T00:00:00Z,44.96985824906619,39.85492927396507,66.69422911969349
1996-05-01T00:00:00Z,28.531323140304476,27.408700723688263,32.783424534894706
1996-06-01T00:00:00Z,30.854618604468747,26.692008837227576,49.24272210575843
1996-07-01T00:00:00Z,49.84623488217554,38.24595848441443,104.59788077436139
1996-08-01T00:00:00Z,40.13340489273665,32.00406578116141,79.46904059806535
1996-09-01T00:00:00Z,58.75225654674426,59.60190646565431,58.899726185671206
1996-10-01T00:00:00Z,29.840288708680546,29.987723012090488,26.407153289702634
1996-11-01T00:00:00Z,35.63738068236052,38.11117750382643,20.674986694010062
1996-12-01T00:00:00Z,37.38270565090033,36.72177044864547,38.7649197560948
1997-01-01T00:00:00Z,23.701728348989363,20.232458561031414,39.578248798354146
1997-02-01T00:00:00Z,29.360785269610055,29.843843166145888,26.12676600926787
1997-03-01T00:00:00Z,37.48794609398276,36.80411929014333,37.283297409556916
1997-04-01T00:00:00Z,29.151019904010372,29.331937572082023,27.130018899363396
1997-05-01T00:00:00Z,30.95382064706,27.993977771196082,42.10800241227336
1997-06-01T00:00:00Z,28.879829963227376,28.16891535559606,31.236572462719064
1997-07-01T00:00:00Z,27.851572071124426,27.40041139260862,27.430601398484434
1997-08-01T00:00:00Z,30.113893996195245,24.827930898178412,57.09998255331465
1997-09-01T00:00:00Z,25.51612092032885,22.730439896503302,37.92580748023514
1997-10-01T00:00:00Z,26.924718869252533,24.31660357979802,38.3183082352593
1997-11-01T00:00:00Z,73.0865002344411,77.37057073021957,54.370262832982185
1997-12-01T00:00:00Z,34.37229013635863,35.12265582779905,29.301128556790058
1998-01-01T00:00:00Z,54.361074957425146,58.914340372375726,30.945904190627182
1998-02-01T00:00:00Z,154.61335573041248,168.1576944433833,97.5402360026087
1998-03-01T00:00:00Z,43.16603346218916,44.82998067533674,34.32675179750785
1998-04-01T00:00:00Z,32.70567254620667,31.7814366879243,34.076041524923546
1998-05-01T00:00:00Z,61.35873380629702,63.2714187174076,48.14955946579384
1998-06-01T00:00:00Z,52.45478447317353,58.42750129277105,20.902502666525624
1998-07-01T00:00:00Z,33.61905161171389,36.16837474772109,18.484679618345496
1998-08-01T00:00:00Z,75.59336516624178,70.12906627370651,118.51794085267579
1998-09-01T00:00:00Z,61.388404074851536,62.68166382964955,57.40286110373596
1998-10-01T00:00:00Z,72.3417335031615,66.02345073359051,103.0447073741837
1998-11-01T00:00:00Z,81.06707370540215,87.50104668516133,49.39160044379422
1998-12-01T00:00:00Z,85.0847096816124,91.18680559221471,56.50845735880126
1999-01-01T00:00:00Z,45.53858843368564,46.532720458689056,41.44549888779825
1999-02-01T00:00:00Z,48.4339949987718,50.28958265950604,36.98181522026131
1999-03-01T00:00:00Z,63.583211508267986,66.24244438959573,62.319642062560106
1999-04-01T00:00:00Z,64.46939988878594,62.7888266877176,69.74681817157719
1999-05-01T00:00:00Z,50.49053853553118,45.05961108318883,76.30421775803883
1999-06-01T00:00:00Z,39.432276324873925,33.28347662715496,64.88459644355248
1999-07-01T00:00:00Z,49.81319544060885,49.371652222750065,48.96520137417756
1999-08-01T00:00:00Z,44.51952871538214,44.82543620600747,40.68650822861108
1999-09-01T00:00:00Z,60.63191821174859,50.1759719564117,109.47837904620677
1999-10-01T00:00:00Z,42.225018443553736,40.523631912738544,49.38976942285409
1999-11-01T00:00:00Z,35.79328199229444,33.52677964607022,44.82696575356761
1999-12-01T00:00:00Z,62.04815499681718,55.750649817719236,98.18791210946385
2000-01-01T00:00:00Z,40.63480550560224,37.525647509298565,56.44535652484197
2000-02-01T00:00:00Z,34.39116171765354,31.00759357581569,47.233292274017764
2000-03-01T00:00:00Z,54.098792642992585,52.90938648347272,56.24116188616747
2000-04-01T00:00:00Z,35.76902416633706,34.79548701414643,37.091572892302864
2000-05-01T00:00:00Z,34.09488716051248,33.166915539141144,36.8927323647086
2000-06-01T00:00:00Z,44.000780243310786,45.104530067800965,39.4867208113535
2000-07-01T00:00:00Z,32.06514555453822,30.24840200728058,37.71350983206376
2000-08-01T00:00:00Z,27.20853690347721,22.60709470559481,46.46667363595663
2000-09-01T00:00:00Z,35.40194709710519,35.58987498616531,31.267415171779955
2000-10-01T00:00:00Z,55.456573234691895,55.96437099099549,49.42467503022249
2000-11-01T00:00:00Z,27.42856234129472,27.454456762286817,29.166042906914203
2000-12-01T00:00:00Z,31.498811108814333,33.4168159750292,22.800587364714488
2001-01-01T00:00:00Z,35.44031824472785,35.099722657876484,35.33722420173175
2001-02-01T00:00:00Z,56.16162371528741,53.35259233941474,72.53396832891825
2001-03-01T00:00:00Z,39.55668850726386,38.995160123387834,41.44228204924397
2001-04-01T00:00:00Z,45.28478283353331,47.32071388898088,34.658542141463435
2001-05-01T00:00:00Z,35.83338748314163,36.571746063477214,29.05717549503913
2001-06-01T00:00:00Z,47.44480044451611,48.7591699373205,38.41755483701386
2001-07-01T00:00:00Z,35.37024233772999,34.803786685476226,37.96899195401633
2001-08-01T00:00:00Z,33.32806944594458,29.136491345259014,51.652718858228496
2001-09-01T00:00:00Z,307.53344995860016,290.4231139998934,410.7801184513587
2001-10-01T00:00:00Z,357.60999600589656,335.47478329565394,496.88625689385526
2001-11-01T00:00:00Z,195.30970996845164,168.37289779677704,350.2269237186158
2001-12-01T00:00:00Z,163.47014252223065,139.34866314827633,290.58102093797413
2002-01-01T00:00:00Z,123.42936721281541,114.44575846403549,179.8188018194156
2002-02-01T00:00:00Z,112.12205290113116,112.36080987148809,115.33207970483232
2002-03-01T00:00:00Z,129.83712765484168,130.85108281782456,121.9545432333813
2002-04-01T00:00:00Z,123.91910055464197,120.29782675483523,140.6123847985339
2002-05-01T00:00:00Z,155.50930335705598,159.62236646325266,155.97105092895353
2002-06-01T00:00:00Z,177.9349336604704,191.57320005931874,125.34920067805122
2002-07-01T00:00:00Z,110.3024086629924,103.22050717249023,146.55121352793498
2002-08-01T00:00:00Z,139.60030475459726,150.15308831336333,81.71944068350116
2002-09-01T00:00:00Z,315.43953901244345,356.762267090952,108.45584199836395
2002-10-01T00:00:00Z,268.5770151459854,290.0383827170891,174.4816239299536
2002-11-01T00:00:00Z,214.36152284741735,232.4005447392258,119.64117908049177
2002-12-01T00:00:00Z,213.31847880830122,237.05784060223203,95.92067427574548
2003-01-01T00:00:00Z,328.37532195917146,377.07571872483487,75.59784807271444
2003-02-01T00:00:00Z,520.1237107509938,602.4484962661544,112.06414530150069
2003-03-01T00:00:00Z,545.0936710928602,569.8795427676379,436.412520952718
2003-04-01T00:00:00Z,257.49638991251504,213.42069024430393,473.73252722492947
2003-05-01T00:00:00Z,142.2805751778863,137.0340834590986,168.4327788855277
