-0.7359,0.081226,0.035295,0.1708,-0.0061208,-0.080307,-0.13308
-0.80544,0.022624,0.15561,0.012477,-0.10357,-0.082419,0.041498
-0.54057,0.078857,0.09779,0.05828,-0.0025399,-0.097241,-0.0051505
-0.21494,-0.084887,-0.05425,-0.074205,0.11119,-0.11837,-0.018312
0.16939,-0.088282,-0.25353,0.077515,0.35724,-0.14852,-0.21281
0.9535,-0.26467,-0.43654,0.1367,0.81772,-0.10653,-0.12346
-0.0072881,-0.23424,0.013689,-0.26044,0.38952,0.036933,0.19096
0.31358,0.058823,-0.28322,0.037535,0.22737,-0.052287,-0.021226
0.01041,0.04637,-0.1259,0.0089549,0.062803,-0.22515,0.04338
-1.5492,0.18492,0.48344,-0.022122,-0.41678,0.23933,0.28718
-0.57831,0.37457,0.26105,-0.057987,-0.25808,0.22188,0.3215
-0.020025,-0.11262,-0.099066,0.11596,0.044608,-0.44605,-0.033047
0.7595,-0.099138,-0.20876,0.075469,-0.025488,0.042545,0.35228
-0.27581,-0.22484,-0.086347,0.17161,-0.041399,-0.25608,-0.34445
0.48376,0.16761,-0.092554,-0.21379,0.13018,0.021694,0.20748
0.66957,-0.043964,-0.095364,0.25181,0.029381,0.079241,-0.041727
0.44218,-0.049714,-0.08147,0.028942,0.0085392,0.0041508,0.19673
0.27651,-0.089348,-0.071231,0.087357,-0.019262,0.025856,0.054708
0.36946,0.067142,-0.0068702,-0.12235,0.17511,0.0809,0.051976
0.47955,-0.14696,0.12348,-0.16175,0.10804,0.27676,0.41998
0.69746,-0.020785,-0.10914,0.025695,0.38501,0.029733,-0.17942
0.87938,-0.015698,0.021071,0.046436,0.38979,0.095851,0.094232
0.3398,0.22185,0.23384,0.063399,0.26225,0.18627,-0.02766
0.38101,-0.075734,0.13264,-0.055702,0.098242,0.33141,0.033593
-0.096339,0.22433,0.2185,0.11458,0.079725,0.22831,-0.089685
-0.020907,0.35456,0.41117,-0.092267,-0.072078,0.46712,0.46494
-0.33382,0.044413,0.32812,-0.0026278,-0.14595,0.19943,0.16168
-0.42326,0.21027,0.26592,-0.054672,0.022965,0.061474,0.17307
-0.088718,0.067022,0.31301,-0.049912,0.094512,0.016753,0.35849
-0.45839,0.22029,0.2088,0.01338,0.032043,0.04701,-0.14257
0.16672,0.047756,0.03158,0.053373,0.26043,-0.18001,-0.0097733
-0.5009,0.25541,0.24869,0.022064,-0.15151,0.20278,0.21257
-0.56157,0.1424,0.23984,0.070554,-0.18416,0.072057,-0.062394
-0.23754,0.088644,0.20026,-0.035376,0.05016,0.039849,0.099627
0.17037,-0.054098,-0.0033927,-0.035713,0.27344,-0.31511,0.007819
-0.49161,0.040815,0.22556,0.042741,-0.097653,-0.087971,0.028781
-0.14684,0.15862,-0.02983,0.069691,-0.054147,-0.0041117,0.057216
-0.26306,0.051697,-0.046055,0.069841,-0.0087744,-0.22889,0.1241
0.078537,0.079944,-0.049946,-0.089783,0.13372,-0.1286,0.35726
0.16328,0.099207,-0.25916,-0.21702,0.15281,-0.39801,0.42625
-0.20569,0.12037,0.11916,-0.022182,0.033057,0.14967,0.075744
0.018569,-0.26246,0.05588,0.099899,0.052471,-0.011841,-0.050799
-0.1581,-0.16486,0.10475,-0.0088527,-0.048247,-0.066507,0.14668
0.043437,0.46347,-0.30767,0.048866,0.044645,-0.08356,0.049011
-0.037679,-0.15984,0.15012,0.14992,0.068445,0.26503,-0.079941
0.0932,0.090249,-0.083955,0.083911,0.10391,0.12769,-0.048778
-0.11181,-0.12324,0.14217,0.0075053,-0.071263,0.19468,0.042771
-0.18902,0.014799,0.029125,-0.0010112,-0.06618,0.13122,0.11403
-0.20452,0.076427,-0.05203,0.021967,0.014149,-0.04747,-0.0051749
-0.3911,0.016478,0.022491,0.15649,0.0016935,0.012105,-0.161
-0.093224,-0.081667,0.062,0.034362,0.0015754,0.16966,0.17124
-0.12289,-0.064781,0.043628,-0.020411,0.11174,-0.031124,0.043415
-0.074901,0.0060429,-0.084893,0.021497,0.16952,-0.078346,-0.03812
-0.15902,0.011776,-0.099175,0.027554,0.068392,0.076468,-0.087784
-0.24779,0.13072,-0.12481,0.084321,0.025473,0.050953,0.01183
-0.37522,-0.19765,0.013225,0.076948,-0.0033128,-0.0032665,0.055635
0.052632,0.020854,-0.1285,0.0076082,0.10871,-0.015611,0.19194
-0.14755,-0.069313,0.050899,0.057605,0.13099,0.03024,-0.10111
-0.28676,0.0091167,-0.035824,0.09755,-0.043763,0.20518,-0.030844
-0.33099,0.11175,-0.12232,0.1739,0.093864,-0.12448,-0.11011
-0.067556,-0.10801,-0.063048,0.049466,0.1328,-0.12467,-0.072854
-0.42765,0.14918,0.14577,0.0050462,-0.17455,0.23491,0.17372
-0.28124,0.031997,0.0040296,0.092508,-0.032793,0.015811,-0.058634
-0.075659,-0.090901,-0.013447,0.0065807,0.032541,-0.051551,0.084309
-0.39855,0.065106,0.090348,0.1345,-0.049752,0.071087,-0.10378
-0.22218,0.039071,-0.10698,0.043602,0.0072836,-0.2141,0.033956
-0.27524,-0.09506,-0.0087647,0.048373,-0.022291,-0.20762,-0.096483
0.48924,-0.084653,-0.28633,0.075777,0.44532,-0.21593,-0.30411
-0.92978,0.1487,0.29216,-0.047808,-0.46414,0.1016,0.35735
-0.59883,0.060083,0.097431,-0.048282,-0.22607,0.097947,0.095375
-0.37602,0.038052,0.035574,0.028367,-0.15013,-0.064007,-0.093538
-0.17459,0.05961,-0.10628,0.0097131,-0.05084,0.042675,-0.049117
-0.4934,0.010647,0.044196,0.0051389,-0.18374,-0.20203,-0.011423
-0.25663,-0.12369,-0.067512,0.0334,-0.09521,-0.13231,-0.14867
-0.36416,-0.0067209,-0.026614,0.032608,-0.12242,-0.12725,-0.077571
-0.19472,-0.070012,-0.094627,-0.07648,-0.13155,-0.21835,0.27286
-0.484,0.28617,-0.17976,0.059464,-0.17702,-0.10378,-0.16806
-0.12786,-0.060054,-0.087562,0.037477,-0.029859,-0.087721,-0.083937
-0.35817,-0.096736,0.088318,0.07881,-0.11276,0.044361,-0.083615
-0.46792,-0.00084326,0.038811,0.039069,-0.08503,-0.02579,-0.14817
-0.37711,-0.0033984,-0.012779,0.028075,-0.07438,-0.11309,-0.12782
-0.57188,-0.095955,0.03153,-0.095144,-0.072565,-0.10407,0.052401
-0.37274,0.17867,-0.073452,-0.028735,-0.078363,-0.051732,-0.11288
-0.35621,-0.23459,0.11689,-0.1291,-0.11686,-0.25214,-0.054301
-0.58306,0.23357,-0.13593,-0.079084,-0.21122,-0.14842,0.052953
-0.21146,-0.12101,0.051005,0.0063957,-0.06685,-0.17748,-0.073118
-0.16083,0.17167,-0.33291,-0.22263,-0.22502,-0.35701,0.10875
-0.41751,-0.036266,-0.083557,-0.061658,-0.29851,-0.33024,-0.15287
-0.14195,-0.17122,-0.079778,-0.23228,-0.19027,-0.21203,-0.10068
-0.07783,-0.11304,-0.073803,-0.3619,-0.20393,-0.22932,0.086538
-0.066423,0.2138,-0.036591,-0.301,-0.2208,-0.057986,0.10702
-0.063059,0.10271,0.073903,-0.23628,-0.41721,-0.095909,0.034274
0.20567,0.0043074,-0.11425,-0.034569,-0.15128,-0.25901,-0.43654
0.18727,0.039563,-0.067932,0.0024976,-0.31789,-0.18505,0.0025575
0.056123,0.059452,0.021998,0.12535,-0.27159,-0.06329,-0.06915
0.43965,-0.16599,-0.087392,0.049417,-0.017542,-0.17446,-0.21889
0.22884,0.041934,-0.080874,0.11392,-0.10124,-0.1396,-0.14721
0.055111,-0.01113,0.16373,-0.01327,-0.14241,0.20631,0.11634
0.18154,-0.07104,-0.096736,0.067538,0.13877,-0.23681,-0.20132
-0.06359,-0.19128,0.035902,-0.10241,0.069629,0.0041081,0.0067051
-0.013935,0.10267,-0.020787,-0.12185,0.31785,-0.13743,-0.18099
-0.49296,0.076285,0.26224,-0.015981,-0.059822,0.1505,0.11693
0.02772,0.051423,0.0072127,0.045856,0.26382,-0.0072947,-0.090705
-0.08449,0.12182,0.092228,-0.092351,0.18432,0.081483,0.2044
-0.74623,0.08904,0.20816,-0.13984,-0.045034,-0.0061622,0.19724
-0.47236,0.16796,0.17521,-0.069957,0.014108,0.2005,-0.026113
0.36062,0.013037,0.063639,-0.0082134,0.13682,-0.011448,0.10682
-0.38755,0.013919,-0.11867,0.098002,0.018914,-0.35459,0.0060747
-0.24852,0.059554,-0.0062928,-0.051593,0.065403,0.023081,-0.0045354
-0.23402,-0.073385,-0.12799,0.048751,0.034949,-0.1664,-0.37468
-0.35226,0.036728,-0.037332,-0.13576,-0.072336,0.11641,-0.059178
-0.11497,-0.26405,-0.026249,0.099305,-0.15573,0.057467,-0.010308
-0.054413,-0.020024,-0.18527,0.13982,-0.082662,0.011953,-0.090795
-0.17933,-0.08952,-0.23377,0.15366,-0.18289,-0.19453,0.019003
-0.24701,-0.0051918,-0.089014,0.11611,-0.046519,0.0019859,-0.11965
-0.31156,-0.18433,-0.045192,0.04609,-0.0050849,0.094601,-0.11693
-0.45284,-0.0040442,-0.089828,-0.020764,-0.14214,0.032739,-0.016841
-0.17051,0.041999,-0.24207,-0.15559,0.14959,-0.09876,-0.14373
